Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
122022-BEL-CBC-T3-132-MCAV_S55_R1_16S	122022-BEL-CBC-T3-132-MCAV_S55_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	851633.0	196.3 Mbp	0.0	199-251	36.0	1.8001885788831575	231.0729369341019	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-133-MCAV_S57_R1_16S	122022-BEL-CBC-T3-133-MCAV_S57_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	576807.0	132.9 Mbp	0.0	191-251	40.0	2.683219863836604	231.00180042891296	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-145-MCAV_S93_R1_16S	122022-BEL-CBC-T3-145-MCAV_S93_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	550482.0	127.3 Mbp	0.0	199-251	36.0	1.3982291882386708	230.90117206375504	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-147-OFAV_S92_R1_16S	122022-BEL-CBC-T3-147-OFAV_S92_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1323323.0	306.1 Mbp	0.0	195-251	40.0	2.025582567521308	230.84889592336867	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T4-10-OFAV_S64_R1_16S	122022-BEL-CBC-T4-10-OFAV_S64_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1497401.0	346.4 Mbp	0.0	196-251	41.0	1.2557090585621353	230.87622921315	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T4-36-PSTR_S86_R1_16S	122022-BEL-CBC-T4-36-PSTR_S86_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	782467.0	181 Mbp	0.0	192-251	34.0	1.2187095430222616	230.93673662914858	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T4-38-MCAV_S66_R1_16S	122022-BEL-CBC-T4-38-MCAV_S66_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	987657.0	228.5 Mbp	0.0	190-251	38.0	1.3019702184057826	230.95656538656638	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T4-5-MCAV_S21_R1_16S	122022-BEL-CBC-T4-5-MCAV_S21_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	495918.0	115.2 Mbp	0.0	207-251	42.0	1.7888037941756503	232.32024044297646	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T4-6-MCAV_S87_R1_16S	122022-BEL-CBC-T4-6-MCAV_S87_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	837677.0	193.8 Mbp	0.0	200-251	34.0	1.2127586169848281	230.92766364601152	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T4-9-OFAV_S9_R1_16S	122022-BEL-CBC-T4-9-OFAV_S9_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	451973.0	105 Mbp	0.0	200-251	39.0	1.6003168330851623	232.86537138280383	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T1-511-OANN_S14_R1_16S	122023-BEL-CBC-T1-511-OANN_S14_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	569405.0	132.3 Mbp	0.0	200-251	38.0	1.490678866536121	232.8779137871989	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-479-PAST_S29_R1_16S	122023-BEL-CBC-T3-479-PAST_S29_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	544120.0	126.3 Mbp	0.0	201-251	47.0	2.6262589134749685	232.68532309049473	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-530-PSTR_S31_R1_16S	122023-BEL-CBC-T3-530-PSTR_S31_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	452424.0	105.1 Mbp	0.0	198-251	45.0	1.5909854472795433	232.78810142698	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
Negative_S96_R1_16S	Negative_S96_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27732.0	6.4 Mbp	0.0	201-251	55.0	6.454637242175104	230.77181595269002	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
Undetermined_S0_R1_16S	Undetermined_S0_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2962302.0	714.9 Mbp	0.0	48-251	45.0	11.846624394919973	241.63707380273854	247	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
