Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
082024-BEL-CBC-T2-1514-MCAV_S71_R1_16S	(1.0, 0.9395414289034056)	(2.0, 0.26186234260287294)	(3.0, 0.18397066797490252)	(4.0, 0.15147994181793142)	(5.0, 0.12964014907003366)	(6.0, 0.11231893413204574)	(7.0, 0.11597683045435375)	(8.0, 0.10156041553702222)	(9.0, 0.09198533398745126)	('>10', 1.5040408995842909)	('>50', 0.7124291013624588)	('>100', 2.019266355099968)	('>500', 0.7400784941516694)	('>1k', 1.4777901142124334)	('>5k', 1.4829542031380447)	('>10k+', 89.97510478797112)
082024-BEL-CBC-T2-1515-MCAV_S25_R1_16S	(1.0, 1.4496730488867982)	(2.0, 0.3330178623762617)	(3.0, 0.23296316829908886)	(4.0, 0.18218914443903103)	(5.0, 0.16146886264319862)	(6.0, 0.1545621020445878)	(7.0, 0.13589518150780186)	(8.0, 0.1388818887936876)	(9.0, 0.10416141659526569)	('>10', 3.433033355920307)	('>50', 1.7205300658755627)	('>100', 4.30403186816674)	('>500', 1.7266901496527018)	('>1k', 4.349392485071131)	('>5k', 1.4560198018693054)	('>10k+', 80.11748959785852)
092023-BEL-CBC-T1-177-PSTR_S50_R1_16S	(1.0, 3.200028174335102)	(2.0, 1.2073342916876106)	(3.0, 0.8356251660845039)	(4.0, 0.6697807844631348)	(5.0, 0.5682891455172392)	(6.0, 0.4984936335607557)	(7.0, 0.41909323463778364)	(8.0, 0.35474049196231044)	(9.0, 0.3428944647036412)	('>10', 5.574676395349954)	('>50', 1.9033684338591477)	('>100', 5.212091912365011)	('>500', 4.520379969328394)	('>1k', 26.843417931043316)	('>5k', 20.57574894106121)	('>10k+', 27.274037030040887)
092023-BEL-CBC-T1-190-OANN_S81_R1_16S	(1.0, 1.4542290300681744)	(2.0, 0.36635059616618504)	(3.0, 0.20162826249257226)	(4.0, 0.17132477048067432)	(5.0, 0.1371275336851247)	(6.0, 0.13814329319390342)	(7.0, 0.12680064534587457)	(8.0, 0.0920955287959356)	(9.0, 0.10665474842176366)	('>10', 2.058605937791502)	('>50', 0.8393559407541338)	('>100', 2.410566607583322)	('>500', 1.0550355431181446)	('>1k', 1.5857698864550165)	('>5k', 4.937437678921805)	('>10k+', 84.31887399672587)
092023-BEL-CBC-T1-196-SSID_S82_R1_16S	(1.0, 1.5648541855273868)	(2.0, 0.42356955397733775)	(3.0, 0.2691431540897667)	(4.0, 0.20786283667406386)	(5.0, 0.19446287393249687)	(6.0, 0.18335070970778275)	(7.0, 0.1864555791235117)	(8.0, 0.15295567226959417)	(9.0, 0.13089475799994119)	('>10', 2.1604988708080177)	('>50', 1.0347385863366136)	('>100', 2.7976507577515517)	('>500', 1.103535956021976)	('>1k', 4.556640988851885)	('>5k', 6.897549114131732)	('>10k+', 78.13583640279634)
092023-BEL-CBC-T2-194-OANN_S4_R1_16S	(1.0, 1.255011161038768)	(2.0, 0.27975280964210375)	(3.0, 0.17201890431226358)	(4.0, 0.11564839012918376)	(5.0, 0.10902606611340648)	(6.0, 0.08431349112770102)	(7.0, 0.07123036319409223)	(8.0, 0.06719236074544756)	(9.0, 0.05960091614199555)	('>10', 1.277139414457341)	('>50', 0.924541040641687)	('>100', 2.550240826466037)	('>500', 0.45274083454204206)	('>1k', 3.6217651562383906)	('>5k', 1.2600182840750875)	('>10k+', 87.69975998113445)
092023-BEL-CBC-T3-184-PAST_S37_R1_16S	(1.0, 1.7724218593063883)	(2.0, 0.619343259596629)	(3.0, 0.40860885253472656)	(4.0, 0.28122952496991516)	(5.0, 0.23560951524515591)	(6.0, 0.19149139884466856)	(7.0, 0.16492666067160916)	(8.0, 0.1389251324951517)	(9.0, 0.1368600291742778)	('>10', 2.2856000345435468)	('>50', 1.423888739742538)	('>100', 4.4248593383033485)	('>500', 2.4731489634120014)	('>1k', 4.961316860066722)	('>5k', 2.514544898162246)	('>10k+', 77.96722493293107)
092023-BEL-CBC-T3-198-SSID_S76_R1_16S	(1.0, 2.0029714655170503)	(2.0, 0.6182065367812961)	(3.0, 0.36401559687265433)	(4.0, 0.2665904979529658)	(5.0, 0.19927861142663558)	(6.0, 0.18732189474103744)	(7.0, 0.16894397835391436)	(8.0, 0.1293096767479502)	(9.0, 0.11358880851318229)	('>10', 4.564808725746132)	('>50', 3.2748118477777117)	('>100', 7.53915271162835)	('>500', 2.840384474867646)	('>1k', 12.119903726288612)	('>5k', 6.970101565665623)	('>10k+', 58.64060988111923)
092023-BEL-CBC-T3-220-SSID_S19_R1_16S	(1.0, 1.8391848803861843)	(2.0, 0.46135485135111065)	(3.0, 0.26051408112007696)	(4.0, 0.2003954470154438)	(5.0, 0.17924259427492475)	(6.0, 0.1736760540800513)	(7.0, 0.1433940754199398)	(8.0, 0.16744152906179305)	(9.0, 0.14428472185111954)	('>10', 4.773419547907872)	('>50', 2.391830990933219)	('>100', 5.984476032704537)	('>500', 2.78237945100554)	('>1k', 11.032437343023567)	('>5k', 7.582073068633215)	('>10k+', 61.88389533123141)
092023-BEL-CBC-T3-264-SSID_S59_R1_16S	(1.0, 2.6735129888097107)	(2.0, 0.7315041194356622)	(3.0, 0.4295583305739389)	(4.0, 0.2425243091307983)	(5.0, 0.2048755853318153)	(6.0, 0.17508924561936687)	(7.0, 0.15029249580798848)	(8.0, 0.1427325111093975)	(9.0, 0.12791494110015922)	('>10', 4.522987645473005)	('>50', 3.6162430807240047)	('>100', 8.979598625292383)	('>500', 2.2291370882265333)	('>1k', 14.060361941827429)	('>5k', 7.4347913519823035)	('>10k+', 54.2788757395555)
092023-BEL-CBC-T3-90-SSID_S67_R1_16S	(1.0, 2.9059892664221114)	(2.0, 0.8470421376104219)	(3.0, 0.5351467768623983)	(4.0, 0.4289929172393868)	(5.0, 0.37153850868054034)	(6.0, 0.3453830731651798)	(7.0, 0.26812057327461675)	(8.0, 0.2460143056005463)	(9.0, 0.24623317953791335)	('>10', 4.609375683981054)	('>50', 2.3319923656770647)	('>100', 6.789797848031448)	('>500', 5.33767871056986)	('>1k', 13.676119102441758)	('>5k', 11.570661261939573)	('>10k+', 49.489914288966126)
102019-BEL-CBC-T2-35-PSTR_S46_R1_16S	(1.0, 1.1281087521250583)	(2.0, 0.3420437943210558)	(3.0, 0.2010302003054235)	(4.0, 0.16377412902807428)	(5.0, 0.12206767380974481)	(6.0, 0.11062382939008124)	(7.0, 0.07921683414944898)	(8.0, 0.07730952674617171)	(9.0, 0.06637429763404874)	('>10', 1.1281087521250583)	('>50', 0.6022005241280745)	('>100', 1.0000648484517114)	('>500', 0.5913924488428366)	('>1k', 5.121628993106992)	('>5k', 0.0)	('>10k+', 89.26605539583622)
112023-BEL-CBC-T2-309-PAST_S3_R1_16S	(1.0, 1.683387879937017)	(2.0, 0.46495140268583635)	(3.0, 0.29595310915641)	(4.0, 0.25281045536109303)	(5.0, 0.21708723884267772)	(6.0, 0.1450912178594099)	(7.0, 0.1346490468771039)	(8.0, 0.12090934821617491)	(9.0, 0.09892583035868857)	('>10', 2.3772426623139298)	('>50', 1.358856197565875)	('>100', 2.931227312322586)	('>500', 1.7529107551613177)	('>1k', 4.783888279762248)	('>5k', 11.401476742812076)	('>10k+', 71.98063252076756)
112023-BEL-CBC-T3-349-PAST_S73_R1_16S	(1.0, 1.8631338302233558)	(2.0, 0.5961865252880074)	(3.0, 0.36798115675671267)	(4.0, 0.3251926501570949)	(5.0, 0.28016284083083054)	(6.0, 0.19193701531828536)	(7.0, 0.18684314548499753)	(8.0, 0.1613737963185584)	(9.0, 0.13753448549877137)	('>10', 2.281646175726284)	('>50', 1.5780808743525694)	('>100', 2.6351607421564593)	('>500', 0.7761020077997335)	('>1k', 9.464613905042116)	('>5k', 3.5298480396751333)	('>10k+', 75.62420280937108)
112023-BEL-CBC-T3-351-OFAV_S61_R1_16S	(1.0, 1.0728125595144449)	(2.0, 0.34301020957364886)	(3.0, 0.2338141410461294)	(4.0, 0.1995545214417607)	(5.0, 0.14542225239920842)	(6.0, 0.13724548518245577)	(7.0, 0.10070879116329522)	(8.0, 0.10101930131076683)	(9.0, 0.08849539202941152)	('>10', 1.438904023383484)	('>50', 0.6734965098659424)	('>100', 1.6304887843734732)	('>500', 1.3598274391607117)	('>1k', 2.2095902094080433)	('>5k', 0.0)	('>10k+', 90.26561038014722)
122022-BEL-CBC-T1-122-PSTR_S45_R1_16S	(1.0, 1.8284528339764234)	(2.0, 0.6223264025223705)	(3.0, 0.3684361244534716)	(4.0, 0.2627469156759534)	(5.0, 0.23912921539047438)	(6.0, 0.17890407966250307)	(7.0, 0.15085806057349682)	(8.0, 0.1487915117985174)	(9.0, 0.13152106846476092)	('>10', 2.7356677461923837)	('>50', 1.6654907020066188)	('>100', 4.533122348544117)	('>500', 2.9293328885333114)	('>1k', 13.560693061414877)	('>5k', 4.407653315777509)	('>10k+', 66.23687372501321)
122022-BEL-CBC-T1-132-PSTR_S11_R1_16S	(1.0, 1.3350891045309699)	(2.0, 0.3112035862998408)	(3.0, 0.20986952596749592)	(4.0, 0.14917196698670054)	(5.0, 0.11445090570531334)	(6.0, 0.10030528814622967)	(7.0, 0.0738144043537639)	(8.0, 0.07201405302806232)	(9.0, 0.07638633481905184)	('>10', 1.330974015786509)	('>50', 0.7895826528433977)	('>100', 2.517405539423836)	('>500', 0.6692163070679221)	('>1k', 5.789158284316625)	('>5k', 1.4479968519571105)	('>10k+', 85.01336117876717)
122022-BEL-CBC-T1-133-PSTR_S32_R1_16S	(1.0, 1.9373783440929797)	(2.0, 0.6283736242289776)	(3.0, 0.38942729920034513)	(4.0, 0.28863586172185157)	(5.0, 0.2567934712827861)	(6.0, 0.21801765711908538)	(7.0, 0.19773097288774533)	(8.0, 0.1869456470938683)	(9.0, 0.14675746883811228)	('>10', 3.0239999178260892)	('>50', 1.69406653005254)	('>100', 4.441885069513993)	('>500', 2.4193796896907696)	('>1k', 9.536025556086262)	('>5k', 4.536898653888623)	('>10k+', 70.09768423647597)
122022-BEL-CBC-T1-134-PAST_S6_R1_16S	(1.0, 1.0672496528207456)	(2.0, 0.2436442134499306)	(3.0, 0.14189662995503857)	(4.0, 0.11274732225109653)	(5.0, 0.0845604916883224)	(6.0, 0.0874479231118261)	(7.0, 0.07699817129343178)	(8.0, 0.06489845866160679)	(9.0, 0.05568617745328548)	('>10', 1.3991667697892176)	('>50', 0.5623616439109571)	('>100', 1.6005994857622132)	('>500', 0.8007809814516905)	('>1k', 4.309835141415391)	('>5k', 1.787320051148785)	('>10k+', 87.60480688583647)
122022-BEL-CBC-T1-144-MCAV_S84_R1_16S	(1.0, 1.2121023231961194)	(2.0, 0.29098389105245787)	(3.0, 0.165325316873524)	(4.0, 0.12636690886990867)	(5.0, 0.1275002443754684)	(6.0, 0.11390021830875177)	(7.0, 0.08925017106282787)	(8.0, 0.06460012381690398)	(9.0, 0.06630012707524356)	('>10', 2.912247248473893)	('>50', 1.6926365775534402)	('>100', 4.045724420971807)	('>500', 1.2203190056114275)	('>1k', 3.1720644131234583)	('>5k', 3.603156906050737)	('>10k+', 81.09752210358403)
122022-BEL-CBC-T1-152-PAST_S15_R1_16S	(1.0, 2.1994304682340227)	(2.0, 0.6265707154313946)	(3.0, 0.4207158602588625)	(4.0, 0.31049773988523593)	(5.0, 0.28305042586223167)	(6.0, 0.27275768310360504)	(7.0, 0.2536732225719848)	(8.0, 0.27790405448291833)	(9.0, 0.22193726573288616)	('>10', 5.003774005678164)	('>50', 2.871460797516018)	('>100', 10.447777196428417)	('>500', 4.7503152152469825)	('>1k', 13.464837417550843)	('>5k', 7.448729275133591)	('>10k+', 51.14656865688284)
122022-BEL-CBC-T1-155-PAST_S28_R1_16S	(1.0, 2.0878543435793966)	(2.0, 0.6538333487097823)	(3.0, 0.4067405003630179)	(4.0, 0.35780328039823667)	(5.0, 0.31688855550964906)	(6.0, 0.23947147802438037)	(7.0, 0.24147710179342877)	(8.0, 0.22783886016389956)	(9.0, 0.2202174898415156)	('>10', 4.456295452448666)	('>50', 2.7190241436989315)	('>100', 8.232684447189921)	('>500', 3.150834941175055)	('>1k', 7.700592461261377)	('>5k', 11.418417241946416)	('>10k+', 57.57002635389633)
122022-BEL-CBC-T2-118-OANN_S24_R1_16S	(1.0, 0.8715970961887478)	(2.0, 0.21415607985480942)	(3.0, 0.13475499092558985)	(4.0, 0.09437386569872958)	(5.0, 0.07316243194192378)	(6.0, 0.0721415607985481)	(7.0, 0.05161070780399274)	(8.0, 0.04446460980036298)	(9.0, 0.06431488203266787)	('>10', 1.1080989110707804)	('>50', 0.5627268602540835)	('>100', 1.6863656987295825)	('>500', 0.9783348457350273)	('>1k', 1.0932395644283122)	('>5k', 0.6695780399274047)	('>10k+', 92.28107985480943)
122022-BEL-CBC-T2-85-MCAV_S47_R1_16S	(1.0, 4.9204162840526475)	(2.0, 1.507499234771962)	(3.0, 0.6800964187327824)	(4.0, 0.3787878787878788)	(5.0, 0.20565503520048972)	(6.0, 0.1893939393939394)	(7.0, 0.16069788797061524)	(8.0, 0.17600244872972146)	(9.0, 0.1119146005509642)	('>10', 2.1866391184573)	('>50', 1.4701943679216405)	('>100', 3.116391184573003)	('>500', 0.6628787878787878)	('>1k', 51.74376339149066)	('>5k', 6.05582338536884)	('>10k+', 26.433846036118762)
122022-BEL-CBC-T2-86-MCAV_S8_R1_16S	(1.0, 1.432097305765337)	(2.0, 0.3635664986772682)	(3.0, 0.18954229046894167)	(4.0, 0.1330121336624152)	(5.0, 0.12192778919054725)	(6.0, 0.10640970692993217)	(7.0, 0.1008675346939982)	(8.0, 0.10345388173743406)	(9.0, 0.0831325835390095)	('>10', 1.9419771514712618)	('>50', 0.9794865731640632)	('>100', 3.10989758065708)	('>500', 2.432644133425949)	('>1k', 5.378862894048446)	('>5k', 8.229756292212878)	('>10k+', 75.29336565035544)
122022-BEL-CBC-T2-96-SSID_S49_R1_16S	(1.0, 2.6632429300217013)	(2.0, 0.8689625396248282)	(3.0, 0.49969890811584655)	(4.0, 0.33449604035767444)	(5.0, 0.2726869894220172)	(6.0, 0.22905707111449447)	(7.0, 0.24337313805915034)	(8.0, 0.1781554997557179)	(9.0, 0.13907036460522876)	('>10', 4.408666901480463)	('>50', 2.0142478951973004)	('>100', 4.647949734698283)	('>500', 1.2427709542908434)	('>1k', 16.553463692863556)	('>5k', 6.664697260631952)	('>10k+', 59.03946007976094)
122022-BEL-CBC-T3-115-PAST_S90_R1_16S	(1.0, 1.259707172157428)	(2.0, 0.32770379558327256)	(3.0, 0.1808879011835237)	(4.0, 0.17839949619369744)	(5.0, 0.1349481167559621)	(6.0, 0.10566150418339162)	(7.0, 0.10317309919356536)	(8.0, 0.10566150418339162)	(9.0, 0.08441435388564439)	('>10', 1.2637269032948397)	('>50', 0.7032615332785884)	('>100', 1.9512923435606777)	('>500', 0.46246049657078653)	('>1k', 1.1015977474192369)	('>5k', 1.979047629985663)	('>10k+', 90.05805640257033)
122022-BEL-CBC-T3-119-MCAV_S74_R1_16S	(1.0, 1.4662151456081716)	(2.0, 0.4237616027769282)	(3.0, 0.27415533257916047)	(4.0, 0.18571812852136682)	(5.0, 0.1750319663643834)	(6.0, 0.16803068770980806)	(7.0, 0.1496062701977677)	(8.0, 0.09138511085972016)	(9.0, 0.09285906426068341)	('>10', 1.2768121335843967)	('>50', 0.7465573975878752)	('>100', 1.7971176841244163)	('>500', 0.4816142737647349)	('>1k', 0.5129357835352035)	('>5k', 5.5472236245251105)	('>10k+', 86.61097579400028)
122022-BEL-CBC-T3-120-SSID_S85_R1_16S	(1.0, 1.893972524565436)	(2.0, 0.5004136657380097)	(3.0, 0.3023989745104478)	(4.0, 0.21737166683633893)	(5.0, 0.21005903160635653)	(6.0, 0.16776045527606634)	(7.0, 0.1726355454293879)	(8.0, 0.15256164479806372)	(9.0, 0.17034138535723659)	('>10', 5.708157029521539)	('>50', 3.135543278612836)	('>100', 7.923742119201689)	('>500', 3.4967301049721615)	('>1k', 4.880968938506474)	('>5k', 4.530249217476338)	('>10k+', 66.53709441759162)
122022-BEL-CBC-T3-122-PAST_S51_R1_16S	(1.0, 2.6061816339304342)	(2.0, 0.7793110985266212)	(3.0, 0.5120562725403117)	(4.0, 0.3672021698310035)	(5.0, 0.34971635222000336)	(6.0, 0.26824833835057077)	(7.0, 0.25036511579386606)	(8.0, 0.2193675300289112)	(9.0, 0.21281034842478616)	('>10', 4.073201990998778)	('>50', 2.1126046913653838)	('>100', 5.491937647164019)	('>500', 2.6802976563043326)	('>1k', 14.645763166522608)	('>5k', 4.4368275163184405)	('>10k+', 60.99410847167993)
122022-BEL-CBC-T3-128-MCAV_S68_R1_16S	(1.0, 0.9550459799595965)	(2.0, 0.25821400061671645)	(3.0, 0.15619641555162983)	(4.0, 0.1171953425418133)	(5.0, 0.09942391764817765)	(6.0, 0.0766572814330877)	(7.0, 0.069260526207088)	(8.0, 0.06839597040145169)	(9.0, 0.05619612736636129)	('>10', 0.9373706168221425)	('>50', 0.717004948141061)	('>100', 2.441313471604625)	('>500', 1.5039428547824827)	('>1k', 2.4587006494735335)	('>5k', 0.6113370163410654)	('>10k+', 89.47374488110917)
122022-BEL-CBC-T3-129-PAST_S16_R1_16S	(1.0, 1.6747678488298678)	(2.0, 0.38335334284491906)	(3.0, 0.21485880572429092)	(4.0, 0.17490260676503683)	(5.0, 0.14983574609720288)	(6.0, 0.1379619699913868)	(7.0, 0.1424853132697929)	(8.0, 0.1266536117953715)	(9.0, 0.11704150732875847)	('>10', 3.9390781049453336)	('>50', 2.6346589870349675)	('>100', 7.241684116091605)	('>500', 2.1146629826548633)	('>1k', 10.699403107159887)	('>5k', 5.293630944191367)	('>10k+', 64.95502100527534)
122022-BEL-CBC-T3-132-MCAV_S55_R1_16S	(1.0, 1.2897574424664147)	(2.0, 0.42318698312536035)	(3.0, 0.2715958634764036)	(4.0, 0.1916318414152575)	(5.0, 0.14560262460472997)	(6.0, 0.10497479548115209)	(7.0, 0.08794868212011513)	(8.0, 0.07796785704640379)	(9.0, 0.07925949323241349)	('>10', 1.2982117884112052)	('>50', 0.7997576420829161)	('>100', 1.3846339914023997)	('>500', 0.41520232306639127)	('>1k', 6.873735517529264)	('>5k', 2.0930377286929933)	('>10k+', 84.46349542584657)
122022-BEL-CBC-T3-133-MCAV_S57_R1_16S	(1.0, 1.916758985241164)	(2.0, 0.5495772416076781)	(3.0, 0.32454529851406105)	(4.0, 0.23370035384452686)	(5.0, 0.1837703079192867)	(6.0, 0.16435306783724887)	(7.0, 0.16019223067681218)	(8.0, 0.16365959497717608)	(9.0, 0.1513504517108842)	('>10', 3.334910984089999)	('>50', 1.7796247271617716)	('>100', 2.8562413424247626)	('>500', 0.9113967063506512)	('>1k', 12.381264443739413)	('>5k', 2.149939234440636)	('>10k+', 72.73871502946393)
122022-BEL-CBC-T3-145-MCAV_S93_R1_16S	(1.0, 1.0240116843057538)	(2.0, 0.26013566292812484)	(3.0, 0.1722127154021385)	(4.0, 0.13370101111389654)	(5.0, 0.11898663353206826)	(6.0, 0.1024556661253229)	(7.0, 0.10681548170512387)	(8.0, 0.08138322415628485)	(9.0, 0.0899211963333951)	('>10', 1.0974019132324035)	('>50', 0.7222761143870281)	('>100', 1.3655305713901635)	('>500', 0.340065615224476)	('>1k', 2.106517560973838)	('>5k', 4.614319814271856)	('>10k+', 87.66426513491812)
122022-BEL-CBC-T3-147-OFAV_S92_R1_16S	(1.0, 1.3845448163449137)	(2.0, 0.44947454249642754)	(3.0, 0.2978864570479014)	(4.0, 0.22367932847838357)	(5.0, 0.17720541394655726)	(6.0, 0.15279716289976067)	(7.0, 0.13753256007792505)	(8.0, 0.12151228384906784)	(9.0, 0.13126047079964606)	('>10', 2.092157394679908)	('>50', 1.4037389208832614)	('>100', 4.457188456635304)	('>500', 2.2689094045822524)	('>1k', 5.780070322967258)	('>5k', 6.093523652199803)	('>10k+', 74.82851881211164)
122022-BEL-CBC-T4-10-OFAV_S64_R1_16S	(1.0, 0.9281414931604828)	(2.0, 0.254574425955372)	(3.0, 0.14304785424879507)	(4.0, 0.11059161841083316)	(5.0, 0.08281014905159005)	(6.0, 0.08094024246010255)	(7.0, 0.061239440871216196)	(8.0, 0.06785089631968992)	(9.0, 0.04026977409524904)	('>10', 1.048015862150486)	('>50', 0.5751298416389464)	('>100', 1.8399213036454496)	('>500', 1.2519024630008928)	('>1k', 3.9599279017444227)	('>5k', 3.596631763969705)	('>10k+', 85.95900496927676)
122022-BEL-CBC-T4-36-PSTR_S86_R1_16S	(1.0, 0.8921782004864104)	(2.0, 0.22467401181136076)	(3.0, 0.1399420039439363)	(4.0, 0.10121832614027172)	(5.0, 0.10224073347502194)	(6.0, 0.09738429863495841)	(7.0, 0.08856603537273776)	(8.0, 0.06134444008501317)	(9.0, 0.06671207859245182)	('>10', 1.076083719824606)	('>50', 0.6548518979075155)	('>100', 1.8651265804180879)	('>500', 0.6400269915536374)	('>1k', 1.1197916333851778)	('>5k', 2.4717975326754993)	('>10k+', 90.39806151569331)
122022-BEL-CBC-T4-38-MCAV_S66_R1_16S	(1.0, 0.9493174249764847)	(2.0, 0.26952676890863936)	(3.0, 0.16523955178771577)	(4.0, 0.11825967922062013)	(5.0, 0.09821223359931636)	(6.0, 0.0771522907244114)	(7.0, 0.07158355582960481)	(8.0, 0.07289980225928637)	(9.0, 0.06469857450511665)	('>10', 1.0893457951495307)	('>50', 0.5237648292879006)	('>100', 1.9617134288523241)	('>500', 1.0824608138250424)	('>1k', 1.4759172465744688)	('>5k', 0.0)	('>10k+', 91.97990800449953)
122022-BEL-CBC-T4-5-MCAV_S21_R1_16S	(1.0, 1.3014248323311515)	(2.0, 0.3274734936017648)	(3.0, 0.20870385829915428)	(4.0, 0.18148161591230808)	(5.0, 0.13409474953520542)	(6.0, 0.14881492504809263)	(7.0, 0.14820998632838492)	(8.0, 0.11776140410309768)	(9.0, 0.08892599179703095)	('>10', 1.670235805112942)	('>50', 0.6581733270419707)	('>100', 2.110227900580338)	('>500', 0.7610129093922785)	('>1k', 6.824112050782589)	('>5k', 6.210704188998988)	('>10k+', 79.1086429611347)
122022-BEL-CBC-T4-6-MCAV_S87_R1_16S	(1.0, 0.8944975211209094)	(2.0, 0.23278662300624228)	(3.0, 0.13967197380374538)	(4.0, 0.10696246882748361)	(5.0, 0.09371153797943599)	(6.0, 0.0873845169438817)	(7.0, 0.0626733215786037)	(8.0, 0.07162665323268992)	(9.0, 0.07091038670036302)	('>10', 0.9636172414904551)	('>50', 0.587577312018833)	('>100', 1.810841171477789)	('>500', 0.45876871395537894)	('>1k', 1.5683849502851337)	('>5k', 4.055262350524128)	('>10k+', 88.79532325705493)
122022-BEL-CBC-T4-9-OFAV_S9_R1_16S	(1.0, 1.210028032647968)	(2.0, 0.2796627232157673)	(3.0, 0.18253302741535446)	(4.0, 0.13983136160788365)	(5.0, 0.11062607722142695)	(6.0, 0.08894336608602726)	(7.0, 0.07588948897389888)	(8.0, 0.07257070665725607)	(9.0, 0.06172935108955624)	('>10', 1.45982171501395)	('>50', 0.829916831315145)	('>100', 1.9288762824328003)	('>500', 0.6896429653983756)	('>1k', 1.9795430258002136)	('>5k', 3.024074446924927)	('>10k+', 87.86631059819945)
122023-BEL-CBC-T1-511-OANN_S14_R1_16S	(1.0, 1.127141489800757)	(2.0, 0.22760600978214102)	(3.0, 0.14594181645753024)	(4.0, 0.11450549257558329)	(5.0, 0.09571394701486641)	(6.0, 0.07165374382030365)	(7.0, 0.0663850861864578)	(8.0, 0.07727364529640589)	(9.0, 0.0663850861864578)	('>10', 1.7783475733441048)	('>50', 1.3983017360226904)	('>100', 3.3928398942756033)	('>500', 0.7551742608512394)	('>1k', 2.849816914147224)	('>5k', 0.0)	('>10k+', 87.83291330423863)
122023-BEL-CBC-T3-479-PAST_S29_R1_16S	(1.0, 1.7514518856134678)	(2.0, 0.586267735058443)	(3.0, 0.39311181357053593)	(4.0, 0.2844960670440344)	(5.0, 0.2563772697199147)	(6.0, 0.22936117033007425)	(7.0, 0.20712342865544364)	(8.0, 0.18819378078365068)	(9.0, 0.15878850253620524)	('>10', 3.271153422039256)	('>50', 1.7746085422333309)	('>100', 5.071307799750055)	('>500', 2.4963243402190693)	('>1k', 9.547526280967434)	('>5k', 11.01595236344924)	('>10k+', 62.76795559802984)
122023-BEL-CBC-T3-530-PSTR_S31_R1_16S	(1.0, 1.2145686347320213)	(2.0, 0.26125934963662406)	(3.0, 0.18500344809293937)	(4.0, 0.09902215620745142)	(5.0, 0.10941064134528673)	(6.0, 0.09415946103654979)	(7.0, 0.07581383834633)	(8.0, 0.06365710041907591)	(9.0, 0.06564638480717203)	('>10', 1.4504093505207505)	('>50', 1.095874666242286)	('>100', 2.9503297791452265)	('>500', 0.2990557530104504)	('>1k', 4.035152865453645)	('>5k', 1.795439676056089)	('>10k+', 86.2051968949481)
Negative_S96_R1_16S	(1.0, 5.246646473388144)	(2.0, 1.1755372854464157)	(3.0, 0.540891389009087)	(4.0, 0.34617048896581565)	(5.0, 0.21635655560363476)	(6.0, 0.21635655560363476)	(7.0, 0.10096639261502956)	(8.0, 0.20193278523005911)	(9.0, 0.29208135006490693)	('>10', 2.037357565267561)	('>50', 2.859512476561373)	('>100', 7.031588057118131)	('>500', 0.0)	('>1k', 48.911005336795036)	('>5k', 30.823597288331168)	('>10k+', 0.0)
Undetermined_S0_R1_16S	(1.0, 9.754588038944586)	(2.0, 1.607378101105612)	(3.0, 0.8775162270695157)	(4.0, 0.6174406892671414)	(5.0, 0.47814431085236875)	(6.0, 0.4143210527881611)	(7.0, 0.3586787588596274)	(8.0, 0.3129012307706668)	(9.0, 0.28627745283369554)	('>10', 6.9609425993720215)	('>50', 8.95591738641627)	('>100', 19.640193226454116)	('>500', 1.3005993499053499)	('>1k', 21.242499450997087)	('>5k', 6.116690589881993)	('>10k+', 21.075911534481786)
