Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
082024-BEL-CBC-T2-1509-SSID_S48_R2_16S	(1.0, 7.606895352450348)	(2.0, 3.834235590258476)	(3.0, 2.7110468745991154)	(4.0, 2.022879981299193)	(5.0, 1.599973773258416)	(6.0, 1.3392742604486483)	(7.0, 1.081568017058785)	(8.0, 0.9852132490656723)	(9.0, 0.8607787631810757)	('>10', 13.600418487572231)	('>50', 5.326879274317464)	('>100', 3.6908437313811513)	('>500', 20.665674611658925)	('>1k', 34.6743180334505)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T2-1516-OFAV_S41_R2_16S	(1.0, 2.7628805359331974)	(2.0, 0.9975245640423895)	(3.0, 0.6260779171687103)	(4.0, 0.4683115321714797)	(5.0, 0.4528236507824005)	(6.0, 0.33705830006063897)	(7.0, 0.32157041867155983)	(8.0, 0.2625064642216815)	(9.0, 0.24570605051149386)	('>10', 3.2863184255912303)	('>50', 0.2982073433558301)	('>100', 5.125701220392552)	('>500', 43.00669653990229)	('>1k', 41.80861703719454)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T3-1555-SSID_S65_R2_16S	(1.0, 13.72452667744215)	(2.0, 7.86962207295381)	(3.0, 5.380160657575192)	(4.0, 3.5997693288606953)	(5.0, 2.4265141854628447)	(6.0, 1.7860768849649526)	(7.0, 1.2877784907284822)	(8.0, 0.9649201179346811)	(9.0, 0.8187201000657901)	('>10', 10.316441816454)	('>50', 23.303064514818995)	('>100', 28.522405152738408)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T3-1563-SSID_S8_R2_16S	(1.0, 4.697986577181208)	(2.0, 1.4620393702751926)	(3.0, 1.0261039576675413)	(4.0, 0.7661757667995037)	(5.0, 0.6209017648352995)	(6.0, 0.5429913516039111)	(7.0, 0.4461420169611083)	(8.0, 0.4245947411038103)	(9.0, 0.3827476632546366)	('>10', 6.173294533115895)	('>50', 2.7261840228083587)	('>100', 10.289277848719978)	('>500', 5.157056959656695)	('>1k', 11.307783556479945)	('>5k', 27.3791027714333)	('>10k+', 26.597617098103616)
082024-BEL-CBC-T4-1605-MCAV_S42_R2_16S	(1.0, 3.0993068966625703)	(2.0, 1.3876903066914268)	(3.0, 1.0051605660549983)	(4.0, 0.8783100444347735)	(5.0, 0.7838521511425202)	(6.0, 0.6201581056988772)	(7.0, 0.5573510248186878)	(8.0, 0.5044348228172685)	(9.0, 0.4829221612559438)	('>10', 6.138773976108582)	('>50', 0.21018117617386187)	('>100', 4.2686560521051495)	('>500', 41.49025872066427)	('>1k', 38.57294399537107)	('>5k', 0.0)	('>10k+', 0.0)
082024-BEL-CBC-T4-1610-MCAV_S72_R2_16S	(1.0, 3.4985116863986074)	(2.0, 1.3712759373823686)	(3.0, 0.837907443127564)	(4.0, 0.5883783230083571)	(5.0, 0.42320705883854115)	(6.0, 0.33814031334335704)	(7.0, 0.2853280421817635)	(8.0, 0.2540660132122834)	(9.0, 0.21883420278636126)	('>10', 4.5942422573311585)	('>50', 0.0813805198570595)	('>100', 7.136887280182213)	('>500', 48.122541482444)	('>1k', 32.24929943990637)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T1-172-PAST_S83_R2_16S	(1.0, 6.956281111218867)	(2.0, 3.405694903007124)	(3.0, 2.5311331244142004)	(4.0, 2.0065445652947322)	(5.0, 1.665346829025444)	(6.0, 1.455499927519877)	(7.0, 1.2207043740236592)	(8.0, 1.0518099461141486)	(9.0, 0.9447905280829304)	('>10', 16.917596913470607)	('>50', 8.709376531642139)	('>100', 31.651295515813775)	('>500', 19.78018960342468)	('>1k', 1.7037361269478217)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T1-178-OANN_S87_R2_16S	(1.0, 9.275007778942431)	(2.0, 3.8716673964069375)	(3.0, 3.184437729744574)	(4.0, 2.9810333751636637)	(5.0, 2.7805426554958323)	(6.0, 2.6425007643236045)	(7.0, 2.5773953830879193)	(8.0, 2.4766234822284923)	(9.0, 2.50856147415523)	('>10', 48.09587404300765)	('>50', 14.12488984598802)	('>100', 5.279216916181442)	('>500', 0.0)	('>1k', 0.20224915527421897)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-171-OFAV_S66_R2_16S	(1.0, 8.417373566260258)	(2.0, 3.7413579040922116)	(3.0, 2.554800631783122)	(4.0, 1.9074937721206184)	(5.0, 1.5720843361179546)	(6.0, 1.3418335795375036)	(7.0, 1.284887972731706)	(8.0, 1.1702615670578462)	(9.0, 1.120096558784097)	('>10', 24.763771247155685)	('>50', 2.1489259905561564)	('>100', 45.5015771992629)	('>500', 4.183225575438453)	('>1k', 0.2923100991014908)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-172-OFAV_S71_R2_16S	(1.0, 10.891653621302972)	(2.0, 5.04065648115109)	(3.0, 4.330005333768238)	(4.0, 3.9081506496488596)	(5.0, 3.6487014808121385)	(6.0, 3.5703985753673626)	(7.0, 3.3010288846115294)	(8.0, 3.2269258879311424)	(9.0, 3.018875774005501)	('>10', 50.95185808095558)	('>50', 7.500324971602423)	('>100', 0.314944422188677)	('>500', 0.0)	('>1k', 0.29647583665450605)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-176-MCAV_S51_R2_16S	(1.0, 4.168670531759526)	(2.0, 2.1269371221846485)	(3.0, 1.5014787577677384)	(4.0, 1.0845485907305934)	(5.0, 0.8747581161269801)	(6.0, 0.6831444335467844)	(7.0, 0.6096798991188043)	(8.0, 0.5028912459812249)	(9.0, 0.42942671155324474)	('>10', 9.659702683222694)	('>50', 5.709406111188951)	('>100', 1.7100069551475034)	('>500', 8.04815335153537)	('>1k', 62.89119549013593)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-182-PAST_S32_R2_16S	(1.0, 4.11723163841808)	(2.0, 1.1489569752281616)	(3.0, 0.7423402868318122)	(4.0, 0.5399826162538027)	(5.0, 0.47941112559756627)	(6.0, 0.3723924380704042)	(7.0, 0.3270317253368101)	(8.0, 0.33463711429813126)	(9.0, 0.25545958279009123)	('>10', 4.687228378965667)	('>50', 3.6234245980008692)	('>100', 7.3978704910908295)	('>500', 8.575619295958278)	('>1k', 26.095040199913083)	('>5k', 6.836429813124728)	('>10k+', 34.466943720121684)
092023-BEL-CBC-T3-176-MCAV_S34_R2_16S	(1.0, 5.604050247706339)	(2.0, 2.6141849238767176)	(3.0, 1.6992564281379912)	(4.0, 1.1549364658147139)	(5.0, 0.9165587385543369)	(6.0, 0.6770941827502196)	(7.0, 0.5401537862389392)	(8.0, 0.45067156947098624)	(9.0, 0.3700651191435791)	('>10', 12.878374829050927)	('>50', 5.258801046978164)	('>100', 3.0900346879443545)	('>500', 28.240696294820356)	('>1k', 36.50512167951238)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T3-181-PAST_S37_R2_16S	(1.0, 5.927938024389202)	(2.0, 2.642205431158173)	(3.0, 1.7858444126715298)	(4.0, 1.3815354693778064)	(5.0, 1.0478361053665792)	(6.0, 0.9475755283782663)	(7.0, 0.7985667009244577)	(8.0, 0.6734294394202476)	(9.0, 0.6185248377361715)	('>10', 10.461274038038711)	('>50', 2.9882174976065614)	('>100', 21.142920321738455)	('>500', 24.605051223354934)	('>1k', 24.979080969838904)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T4-93-PSTR_S6_R2_16S	(1.0, 21.65426611266789)	(2.0, 8.574097336296582)	(3.0, 5.188907140786549)	(4.0, 3.41417850355912)	(5.0, 2.818307726994557)	(6.0, 2.1644603343318196)	(7.0, 1.5106129416690823)	(8.0, 1.4172061712886914)	(9.0, 1.6233452507488648)	('>10', 14.49093310142687)	('>50', 9.353560730505363)	('>100', 18.027506683415467)	('>500', 9.762617966309143)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
102019-BEL-CBC-T3-35-PSTR_S21_R2_16S	(1.0, 1.411393113396421)	(2.0, 0.3579674281142876)	(3.0, 0.23751196886230524)	(4.0, 0.1764137765232061)	(5.0, 0.15336723992853915)	(6.0, 0.1347973687155701)	(7.0, 0.12302539678592005)	(8.0, 0.11672490476723413)	(9.0, 0.10743996916074959)	('>10', 2.074354095941571)	('>50', 0.9811358294887896)	('>100', 2.8276773982284014)	('>500', 1.4089060770732555)	('>1k', 2.5860203688274868)	('>5k', 0.5038735590733302)	('>10k+', 86.79939150511294)
112023-BEL-CBC-T1-273-PAST_S29_R2_16S	(1.0, 2.565423627049575)	(2.0, 0.7432071294334567)	(3.0, 0.4886424603725975)	(4.0, 0.3622729075240594)	(5.0, 0.25659307279839594)	(6.0, 0.236106195049275)	(7.0, 0.21227245113321844)	(8.0, 0.19066995132845233)	(9.0, 0.18438189974208846)	('>10', 3.124553117301574)	('>50', 1.7267801017650155)	('>100', 6.4548877937762486)	('>500', 7.395560027058906)	('>1k', 4.705693830711453)	('>5k', 0.9142015645078028)	('>10k+', 70.43875387044788)
112023-BEL-CBC-T1-277-OFAV-OANN_S23_R2_16S	(1.0, 3.1379423609722656)	(2.0, 1.0768044328925195)	(3.0, 0.8225986118648425)	(4.0, 0.6669332495501414)	(5.0, 0.585530261917683)	(6.0, 0.5226928679557853)	(7.0, 0.40737196880980264)	(8.0, 0.3684556282311274)	(9.0, 0.31490103110451)	('>10', 4.857758990031704)	('>50', 3.1333009625546255)	('>100', 7.83146725314901)	('>500', 0.4223672560052555)	('>1k', 1.7001799434463454)	('>5k', 45.81488674987861)	('>10k+', 28.336808431635774)
112023-BEL-CBC-T1-278-PSTR_S14_R2_16S	(1.0, 3.956114766329784)	(2.0, 1.4153609622645775)	(3.0, 0.9055144814488232)	(4.0, 0.6443736010309978)	(5.0, 0.49175880078681405)	(6.0, 0.47141016075425624)	(7.0, 0.39566800063306884)	(8.0, 0.3346220805353953)	(9.0, 0.3154039205046463)	('>10', 6.012457889619933)	('>50', 1.91333740306134)	('>100', 5.826493929322391)	('>500', 0.40414660064663455)	('>1k', 14.645933663433494)	('>5k', 62.267403739627845)	('>10k+', 0.0)
112023-BEL-CBC-T2-311-MCAV_S79_R2_16S	(1.0, 5.799880854913779)	(2.0, 2.596980595916573)	(3.0, 1.8817915088419033)	(4.0, 1.3723984797851565)	(5.0, 1.0688015087463325)	(6.0, 0.9021895298866209)	(7.0, 0.7760359091821359)	(8.0, 0.6396880565015307)	(9.0, 0.593495442859737)	('>10', 2.117533123289679)	('>50', 5.992615553212298)	('>100', 76.06426188981946)	('>500', 0.19432754704478772)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T2-312-OFAV_S74_R2_16S	(1.0, 6.623304489290473)	(2.0, 2.974447071535452)	(3.0, 2.151162614235461)	(4.0, 1.7688854625416954)	(5.0, 1.642774977008738)	(6.0, 1.376744073110695)	(7.0, 1.3257535518843728)	(8.0, 1.2237725094317289)	(9.0, 1.0953856613440252)	('>10', 25.81774530841677)	('>50', 2.9577537461339776)	('>100', 49.158959914772986)	('>500', 1.6706983576802954)	('>1k', 0.21261226261332491)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T3-348-SSID_S85_R2_16S	(1.0, 9.768196456223912)	(2.0, 4.31606788799473)	(3.0, 2.959039338549302)	(4.0, 2.2216365600415253)	(5.0, 1.7289970458223411)	(6.0, 1.3760288034851624)	(7.0, 1.2107152480578127)	(8.0, 0.9808943772837466)	(9.0, 0.897863883719973)	('>10', 12.944604624267441)	('>50', 2.9000724209199547)	('>100', 27.920464441919474)	('>500', 27.763132174853805)	('>1k', 3.0122867368608333)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T3-350-OFAV_S93_R2_16S	(1.0, 4.088643059848526)	(2.0, 1.9601250835999493)	(3.0, 1.2684778482728702)	(4.0, 0.8870090197567015)	(5.0, 0.6760298609981382)	(6.0, 0.5522477089094951)	(7.0, 0.4210906856099633)	(8.0, 0.34358223523670084)	(9.0, 0.29152432080689766)	('>10', 4.5289662527339445)	('>50', 0.10975543625616833)	('>100', 9.223433291759305)	('>500', 46.86000397664624)	('>1k', 28.7891112195651)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T3-356-MCAV_S49_R2_16S	(1.0, 2.9687781477625115)	(2.0, 1.324240697288411)	(3.0, 0.930299483695683)	(4.0, 0.7133315734195615)	(5.0, 0.6123820130769903)	(6.0, 0.5139250344712725)	(7.0, 0.5123388460932746)	(8.0, 0.458635039581065)	(9.0, 0.4343890172316707)	('>10', 7.840189254933329)	('>50', 3.254745252481535)	('>100', 0.5737469961557592)	('>500', 3.5785542799327907)	('>1k', 75.68611144786142)	('>5k', 0.5983329160147244)	('>10k+', 0.0)
112023-BEL-CBC-T3-358-SSID_S46_R2_16S	(1.0, 8.303075955248227)	(2.0, 3.6064324362233067)	(3.0, 2.525892104477665)	(4.0, 1.9340204777215364)	(5.0, 1.6013753781701046)	(6.0, 1.3143864061837558)	(7.0, 1.1244993714785305)	(8.0, 0.9776059273381746)	(9.0, 0.8230478071357661)	('>10', 14.047348081499534)	('>50', 13.177370600152344)	('>100', 15.505380771486173)	('>500', 19.678220531991737)	('>1k', 15.38134415089315)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T4-400-OFAV_S88_R2_16S	(1.0, 4.332929684011125)	(2.0, 1.833454151183634)	(3.0, 1.27990761069373)	(4.0, 0.9866214136311615)	(5.0, 0.8173379500291832)	(6.0, 0.6704871417266082)	(7.0, 0.5837683122127114)	(8.0, 0.5267519799933948)	(9.0, 0.44397963613402264)	('>10', 3.8366071855118284)	('>50', 0.03821859791750183)	('>100', 29.789008414322836)	('>500', 47.124777490907505)	('>1k', 7.73615043172476)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T1-123-OANN_S30_R2_16S	(1.0, 1.7420550255338076)	(2.0, 0.4703199713938898)	(3.0, 0.31206665667672795)	(4.0, 0.2375385425313712)	(5.0, 0.19821306953552334)	(6.0, 0.16079044200721654)	(7.0, 0.15595404311054978)	(8.0, 0.1433476918880905)	(9.0, 0.12344709970672395)	('>10', 2.727253266353173)	('>50', 2.0533288299323935)	('>100', 4.959766711145679)	('>500', 2.2919773656531635)	('>1k', 5.639954680563782)	('>5k', 0.9671212088777255)	('>10k+', 77.81686539509019)
122022-BEL-CBC-T1-151-MCAV_S62_R2_16S	(1.0, 9.14846530109271)	(2.0, 4.1331874709218255)	(3.0, 3.4554302312422194)	(4.0, 3.1913689690293867)	(5.0, 2.9046738843411672)	(6.0, 2.6142064959070503)	(7.0, 2.4337646333949476)	(8.0, 2.2684119858664356)	(9.0, 1.9804594665962503)	('>10', 25.338564261194314)	('>50', 26.342625774894064)	('>100', 16.188841525519635)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-100-PAST_S15_R2_16S	(1.0, 3.7317667829669174)	(2.0, 1.3001207040468885)	(3.0, 0.874653951706371)	(4.0, 0.7116134107600752)	(5.0, 0.6215357638284201)	(6.0, 0.4765107522684554)	(7.0, 0.4224641641094624)	(8.0, 0.37472301123568513)	(9.0, 0.32698185836190796)	('>10', 7.318808813196975)	('>50', 3.355992865850363)	('>100', 11.245143313536268)	('>500', 3.6999393477177325)	('>1k', 7.307248848507414)	('>5k', 1.3807401980507197)	('>10k+', 56.85175621385634)
122022-BEL-CBC-T2-83-PAST_S75_R2_16S	(1.0, 10.481878432747367)	(2.0, 5.794143670389476)	(3.0, 3.752441528522062)	(4.0, 2.5191566084038666)	(5.0, 1.92609472295955)	(6.0, 1.669003856362999)	(7.0, 1.497262149212868)	(8.0, 1.2871237541944207)	(9.0, 1.1287374167376172)	('>10', 21.614205105090065)	('>50', 11.374601425685714)	('>100', 36.61249394834811)	('>500', 0.10663427989516035)	('>1k', 0.23622310145072703)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-88-MCAV_S89_R2_16S	(1.0, 7.879584142579688)	(2.0, 4.581667237899387)	(3.0, 3.1914772078144638)	(4.0, 2.1105144902700026)	(5.0, 1.5156708176244336)	(6.0, 1.2555695190220495)	(7.0, 1.1102859971819186)	(8.0, 0.9413915229064321)	(9.0, 0.8911230435279333)	('>10', 9.637648044479988)	('>50', 1.5775543623138735)	('>100', 61.668951597547505)	('>500', 3.6385620168323243)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-90-SSID_S64_R2_16S	(1.0, 9.181844482905714)	(2.0, 3.7789855019254692)	(3.0, 2.6499679832284864)	(4.0, 2.1281284833151743)	(5.0, 1.7577357139182563)	(6.0, 1.5178069989737866)	(7.0, 1.3507074186167014)	(8.0, 1.1816485093702827)	(9.0, 0.9497891239613878)	('>10', 10.25486278777544)	('>50', 2.1115124534945906)	('>100', 40.81160009847079)	('>500', 21.6738335183236)	('>1k', 0.6515769257203217)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T2-93-OFAV_S9_R2_16S	(1.0, 2.219232055082931)	(2.0, 0.7819256369378356)	(3.0, 0.4691553821627013)	(4.0, 0.34371572167868103)	(5.0, 0.27215432946422896)	(6.0, 0.22048645168777128)	(7.0, 0.2011455348730545)	(8.0, 0.24977412572148527)	(9.0, 0.280995891436671)	('>10', 3.911838575182288)	('>50', 1.2292534129810708)	('>100', 5.974685502877652)	('>500', 0.7719788797188383)	('>1k', 3.0437077090131437)	('>5k', 11.04670278813131)	('>10k+', 68.98324800305033)
122022-BEL-CBC-T2-94-PAST_S16_R2_16S	(1.0, 3.899127186060743)	(2.0, 1.1780089535894875)	(3.0, 0.800412251602306)	(4.0, 0.6029179683725724)	(5.0, 0.439949756835969)	(6.0, 0.41044800154594346)	(7.0, 0.358014750877645)	(8.0, 0.2823923475796322)	(9.0, 0.26783471287320043)	('>10', 5.420850913072885)	('>50', 2.962543077071725)	('>100', 3.968823472575606)	('>500', 2.3860349769718834)	('>1k', 14.79918837965796)	('>5k', 53.248607040484394)	('>10k+', 8.974846210828046)
122022-BEL-CBC-T4-34-PSTR_S25_R2_16S	(1.0, 9.150817288525129)	(2.0, 2.8048122698811)	(3.0, 1.5478061021082996)	(4.0, 1.08815459299735)	(5.0, 0.7035482282310452)	(6.0, 0.42212893693862713)	(7.0, 0.3775708824839943)	(8.0, 0.28141929129241805)	(9.0, 0.12663868108158816)	('>10', 4.608240894913346)	('>50', 10.73145564128421)	('>100', 23.533688234328462)	('>500', 1.8456415187261086)	('>1k', 18.33446682770104)	('>5k', 0.0)	('>10k+', 24.44361060950728)
122023-BEL-CBC-T1-509-MCAV_S26_R2_16S	(1.0, 2.9906592516602775)	(2.0, 1.0992926947788997)	(3.0, 0.6867879704119648)	(4.0, 0.4254629879596134)	(5.0, 0.37794935478645864)	(6.0, 0.301279628529777)	(7.0, 0.2796825225419794)	(8.0, 0.3239565898169645)	(9.0, 0.19923330273743317)	('>10', 4.053776793909616)	('>50', 2.14837211813617)	('>100', 4.383672587873225)	('>500', 1.1451865450029697)	('>1k', 15.2081421089574)	('>5k', 66.37654554289725)	('>10k+', 0.0)
122023-BEL-CBC-T2-514-SSID_S81_R2_16S	(1.0, 8.351760878872543)	(2.0, 4.26165496278445)	(3.0, 2.5838287805157947)	(4.0, 1.8167132320811428)	(5.0, 1.48229557930171)	(6.0, 1.2393903682419458)	(7.0, 1.0937355172733412)	(8.0, 0.9828024287578584)	(9.0, 0.8077223553713536)	('>10', 5.138820843062048)	('>50', 0.2945464764031785)	('>100', 56.79744706770302)	('>500', 14.991415191359577)	('>1k', 0.15786631827203323)	('>5k', 0.0)	('>10k+', 0.0)
122023-BEL-CBC-T2-516-MCAV_S20_R2_16S	(1.0, 1.6554180315254907)	(2.0, 0.44130596017601326)	(3.0, 0.2849859936847196)	(4.0, 0.23511633746136837)	(5.0, 0.18686657726383363)	(6.0, 0.17703149424994766)	(7.0, 0.1684691866849175)	(8.0, 0.16198960258165143)	(9.0, 0.12912885462937357)	('>10', 2.3024507869802013)	('>50', 1.0436758680617828)	('>100', 3.3615156672872413)	('>500', 2.5258807316838934)	('>1k', 0.8251056114355403)	('>5k', 0.0)	('>10k+', 86.50105929629403)
122023-BEL-CBC-T2-520-PAST_S2_R2_16S	(1.0, 3.311936571533372)	(2.0, 1.1842990091653383)	(3.0, 0.8278430653330137)	(4.0, 0.6628763831478164)	(5.0, 0.5149330587023687)	(6.0, 0.4221040305856129)	(7.0, 0.3752662838762468)	(8.0, 0.33030957117127285)	(9.0, 0.29964871689967976)	('>10', 5.758503449346105)	('>50', 3.079534820290714)	('>100', 6.015264590945643)	('>500', 3.89712625029979)	('>1k', 11.061702617929075)	('>5k', 1.3869804231385994)	('>10k+', 60.871671157635355)
122023-BEL-CBC-T2-521-OFAV_S90_R2_16S	(1.0, 3.0792356014277393)	(2.0, 1.2742424316609462)	(3.0, 0.8100803470443941)	(4.0, 0.5836299629355804)	(5.0, 0.41434300011261316)	(6.0, 0.2871635681725821)	(7.0, 0.2236350550090825)	(8.0, 0.18703577671257693)	(9.0, 0.17406078173120706)	('>10', 2.2777236472955704)	('>50', 0.03696649513560094)	('>100', 39.90814682798094)	('>500', 45.29778837538374)	('>1k', 5.445948129397422)	('>5k', 0.0)	('>10k+', 0.0)
122023-BEL-CBC-T3-527-OFAV_S78_R2_16S	(1.0, 5.072877725453284)	(2.0, 2.0666037194131106)	(3.0, 1.4302247453744128)	(4.0, 1.194616529869853)	(5.0, 1.0719779151830156)	(6.0, 1.0667487546211474)	(7.0, 1.0007429354534125)	(8.0, 1.078193709813161)	(9.0, 1.0380377032342851)	('>10', 19.958423240362805)	('>50', 0.8177223157880198)	('>100', 36.398114739622336)	('>500', 26.42778282605543)	('>1k', 1.377933139755729)	('>5k', 0.0)	('>10k+', 0.0)
122023-BEL-CBC-T3-534-SSID_S27_R2_16S	(1.0, 10.656103040832477)	(2.0, 4.087795737558784)	(3.0, 2.6251398528247996)	(4.0, 1.9320156089396654)	(5.0, 1.4189945150404322)	(6.0, 1.3371294468650228)	(7.0, 1.2543547668209976)	(8.0, 1.0551497675941677)	(9.0, 0.8923292431119642)	('>10', 11.746727671302654)	('>50', 10.868952218088541)	('>100', 23.959176619336528)	('>500', 22.05353975458672)	('>1k', 6.112591757097246)	('>5k', 0.0)	('>10k+', 0.0)
122023-BEL-CBC-T4-536-PSTR_S50_R2_16S	(1.0, 4.252647057566289)	(2.0, 2.1974959284257864)	(3.0, 1.6291426397479687)	(4.0, 1.2324580339319224)	(5.0, 0.9882918196623905)	(6.0, 0.8222656333488645)	(7.0, 0.6798353416916375)	(8.0, 0.6244362846725001)	(9.0, 0.5355242178516623)	('>10', 8.101257165329423)	('>50', 4.517416933474111)	('>100', 1.2885410299266047)	('>500', 1.3004244696266976)	('>1k', 69.85145700374883)	('>5k', 1.9788064409953021)	('>10k+', 0.0)
Negative_S96_R2_16S	(1.0, 19.547971860499924)	(2.0, 9.808910841690366)	(3.0, 7.58868432869331)	(4.0, 5.368457815696253)	(5.0, 2.9686174724342664)	(6.0, 2.3649154318215833)	(7.0, 1.3620715461757222)	(8.0, 0.8381978745696752)	(9.0, 0.673551863493489)	('>10', 5.009230155166392)	('>50', 13.695554557700943)	('>100', 25.440303347802224)	('>500', 0.0)	('>1k', 5.33353290425585)	('>5k', 0.0)	('>10k+', 0.0)
Undetermined_S0_R2_16S	(1.0, 16.912789683780694)	(2.0, 2.821656998458262)	(3.0, 1.4788000300807016)	(4.0, 1.0048951623571751)	(5.0, 0.7353297307756341)	(6.0, 0.6100331669482586)	(7.0, 0.537153014337305)	(8.0, 0.4660407604434324)	(9.0, 0.4175874585181885)	('>10', 10.389339011697245)	('>50', 11.83170271414232)	('>100', 17.956767539700856)	('>500', 1.1509443719181804)	('>1k', 32.408415962735056)	('>5k', 0.21175341105517279)	('>10k+', 1.066790983051522)
