Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
082024-BEL-CBC-T3-1553-MCAV_S42_R1_16S	(1.0, 1.1364643126800829)	(2.0, 0.6380173725849555)	(3.0, 0.44211628709591677)	(4.0, 0.2832400439537771)	(5.0, 0.2145457382422985)	(6.0, 0.14400019041347492)	(7.0, 0.10783485333534326)	(8.0, 0.08039680052469492)	(9.0, 0.06307446356953861)	('>10', 0.9611913536414594)	('>50', 0.24509123317849016)	('>100', 0.24257883316209342)	('>500', 0.30254585460608874)	('>1k', 29.419741381476207)	('>5k', 51.79253129590915)	('>10k+', 13.926629985626427)
082024-BEL-CBC-T3-1556-OFAV_S77_R1_16S	(1.0, 0.6823086766362993)	(2.0, 0.3067285471456674)	(3.0, 0.2266086059703203)	(4.0, 0.18793330659485477)	(5.0, 0.1523138333428828)	(6.0, 0.1541282301037071)	(7.0, 0.12901315915124428)	(8.0, 0.1023701751370347)	(9.0, 0.11258809373746635)	('>10', 1.8029374128612083)	('>50', 0.6797303233446017)	('>100', 2.2269332874959415)	('>500', 0.1068584197559159)	('>1k', 0.13980404514983097)	('>5k', 0.0)	('>10k+', 92.98974388357303)
082024-BEL-CBC-T3-1557-PAST_S27_R1_16S	(1.0, 2.1620422801057004)	(2.0, 1.3335220838052095)	(3.0, 0.9997168742921857)	(4.0, 0.7818044545111362)	(5.0, 0.6148546621366553)	(6.0, 0.5096262740656852)	(7.0, 0.4313892034730087)	(8.0, 0.4137410343525859)	(9.0, 0.35334088335220837)	('>10', 5.409871649679125)	('>50', 1.9834843337108343)	('>100', 7.717818044545112)	('>500', 4.631181577953945)	('>1k', 11.109569648924122)	('>5k', 15.180728576821442)	('>10k+', 46.367308418271044)
092023-BEL-CBC-T1-173-SSID_S75_R1_16S	(1.0, 1.8805200233174584)	(2.0, 0.9449345021392669)	(3.0, 0.6772511796214212)	(4.0, 0.5425158657706309)	(5.0, 0.445107733257075)	(6.0, 0.40461839659477117)	(7.0, 0.3743716934854101)	(8.0, 0.3651601975384683)	(9.0, 0.3285204412719014)	('>10', 7.827778022195581)	('>50', 5.137265038110845)	('>100', 16.439083139937747)	('>500', 8.362594727174738)	('>1k', 32.3768959183449)	('>5k', 14.96084426797479)	('>10k+', 8.932538853264994)
092023-BEL-CBC-T1-174-MCAV_S95_R1_16S	(1.0, 1.6481891039331262)	(2.0, 0.85632745784806)	(3.0, 0.5434111985420443)	(4.0, 0.3989761405307237)	(5.0, 0.29622633748762095)	(6.0, 0.21973745408294024)	(7.0, 0.19434662515542986)	(8.0, 0.16832300298362013)	(9.0, 0.15661632796408265)	('>10', 2.5997519450482347)	('>50', 0.8859896411745909)	('>100', 4.787159992279923)	('>500', 3.0061634061994753)	('>1k', 43.21732651182216)	('>5k', 37.23260530470577)	('>10k+', 3.7888495502422015)
092023-BEL-CBC-T2-175-PAST_S56_R1_16S	(1.0, 1.3110525445704582)	(2.0, 0.696240492614741)	(3.0, 0.4988175114867385)	(4.0, 0.34265525028998634)	(5.0, 0.2985254074496093)	(6.0, 0.2401865749640335)	(7.0, 0.2371808271544722)	(8.0, 0.18799586299801485)	(9.0, 0.16231038171630932)	('>10', 3.3381561923186744)	('>50', 2.0833931067272737)	('>100', 6.038137474707315)	('>500', 2.244337239439237)	('>1k', 21.03914166772551)	('>5k', 19.985490435573844)	('>10k+', 41.29637903026378)
092023-BEL-CBC-T2-179-SSID_S33_R1_16S	(1.0, 11.084269403978537)	(2.0, 6.530397555506752)	(3.0, 4.644428718999862)	(4.0, 3.5528659622752006)	(5.0, 3.0407044999173056)	(6.0, 2.5345078613666496)	(7.0, 2.285069774882127)	(8.0, 2.238435697843716)	(9.0, 2.0936531563407432)	('>10', 34.77194038429733)	('>50', 10.783045801712989)	('>100', 16.440681182878787)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
092023-BEL-CBC-T2-183-MCAV_S11_R1_16S	(1.0, 2.386610341293679)	(2.0, 1.0991287985559002)	(3.0, 0.7661047196456205)	(4.0, 0.5644982144757205)	(5.0, 0.4974827187757258)	(6.0, 0.40881319103896424)	(7.0, 0.3515046752175204)	(8.0, 0.3389976049893877)	(9.0, 0.2923294324963552)	('>10', 4.969413679748066)	('>50', 2.41125113637)	('>100', 15.051605665142795)	('>500', 14.599111064650353)	('>1k', 31.758624744958436)	('>5k', 10.958620264813879)	('>10k+', 13.545903747827598)
092023-BEL-CBC-T3-174-OFAV_S3_R1_16S	(1.0, 0.8586128233752367)	(2.0, 0.3397563461631801)	(3.0, 0.24389651992428288)	(4.0, 0.1849245255545309)	(5.0, 0.16684463427656168)	(6.0, 0.15143425714701741)	(7.0, 0.12570984808037666)	(8.0, 0.10580983351939038)	(9.0, 0.11685191476969374)	('>10', 1.8718147842547204)	('>50', 0.9964568266757269)	('>100', 3.2813182546231134)	('>500', 2.9087996893656265)	('>1k', 10.320463039363199)	('>5k', 5.645537057710042)	('>10k+', 72.6817696451973)
092023-BEL-CBC-T3-175-MCAV_S78_R1_16S	(1.0, 2.214166873616412)	(2.0, 1.226563607469802)	(3.0, 0.9061734263736756)	(4.0, 0.7324422237167606)	(5.0, 0.6602851536561891)	(6.0, 0.5825857384801824)	(7.0, 0.5394193967157341)	(8.0, 0.45958831034148306)	(9.0, 0.4489299543502613)	('>10', 9.15179737186258)	('>50', 5.257660426909791)	('>100', 15.287919499568869)	('>500', 10.25280554575579)	('>1k', 16.581843916903193)	('>5k', 3.3585545563938943)	('>10k+', 32.33926399788538)
092023-BEL-CBC-T3-177-SSID_S89_R1_16S	(1.0, 5.449581542695153)	(2.0, 3.4313881907864086)	(3.0, 2.3744277084213494)	(4.0, 1.6863376274613164)	(5.0, 1.2151024987459684)	(6.0, 0.8760991125412108)	(7.0, 0.7076185139755933)	(8.0, 0.5840660750274739)	(9.0, 0.5479448557895422)	('>10', 12.129071454919314)	('>50', 6.2806248588017715)	('>100', 8.262058807387108)	('>500', 6.0918500063180225)	('>1k', 47.507954964625455)	('>5k', 2.855873782504311)	('>10k+', 0.0)
092023-BEL-CBC-T3-182-MCAV_S87_R1_16S	(1.0, 4.148251823794742)	(2.0, 2.591634494593006)	(3.0, 2.0589672228767792)	(4.0, 1.6099830784186415)	(5.0, 1.3198468686946132)	(6.0, 1.1608014201483303)	(7.0, 0.9677628700390052)	(8.0, 0.8908312861888048)	(9.0, 0.7763202303071439)	('>10', 11.57847230829189)	('>50', 6.510334047036956)	('>100', 16.78058477556589)	('>500', 1.1248968632869922)	('>1k', 37.19010150238541)	('>5k', 11.291211208371793)	('>10k+', 0.0)
092023-BEL-CBC-T4-95-OFAV_S58_R1_16S	(1.0, 0.7570636878221548)	(2.0, 0.33401321822723967)	(3.0, 0.2270894602030168)	(4.0, 0.16206558517534705)	(5.0, 0.14427789899756505)	(6.0, 0.13518641495114317)	(7.0, 0.12520554659583213)	(8.0, 0.11146950004743382)	(9.0, 0.10227919552224646)	('>10', 1.643977484742118)	('>50', 0.6833436106631249)	('>100', 3.6553695095341996)	('>500', 1.4379367865161432)	('>1k', 11.871304114094173)	('>5k', 7.1987754166271385)	('>10k+', 71.41064257028113)
092023-BEL-CBC-T4-96-MCAV_S36_R1_16S	(1.0, 5.042079222062882)	(2.0, 2.3036445805504293)	(3.0, 1.6471744359441685)	(4.0, 1.4161624587444606)	(5.0, 1.3312231827089536)	(6.0, 1.2763745022196575)	(7.0, 1.1998148857033486)	(8.0, 1.1899116517261146)	(9.0, 1.1209699074999857)	('>10', 28.454657471894812)	('>50', 14.48824086188607)	('>100', 13.702838228768513)	('>500', 16.840639825093653)	('>1k', 9.98626878519695)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T1-274-PAST_S2_R1_16S	(1.0, 1.0825896478987507)	(2.0, 0.49423981827032293)	(3.0, 0.36508194061333765)	(4.0, 0.2570176861917897)	(5.0, 0.2717832224565958)	(6.0, 0.23657309751744282)	(7.0, 0.21807561252636704)	(8.0, 0.17264319325004057)	(9.0, 0.20006490345610903)	('>10', 4.304072691870842)	('>50', 2.696738601330521)	('>100', 8.794742820055168)	('>500', 4.581697225377251)	('>1k', 16.755638487749472)	('>5k', 11.139217913353885)	('>10k+', 48.4298231380821)
112023-BEL-CBC-T1-275-SSID_S85_R1_16S	(1.0, 5.977299017096216)	(2.0, 3.8627022358655836)	(3.0, 2.6714935528403077)	(4.0, 1.9425382768642843)	(5.0, 1.5538963755842494)	(6.0, 1.2598978388646376)	(7.0, 1.0697161370292725)	(8.0, 0.9415112956743731)	(9.0, 0.8074891316750981)	('>10', 11.366265345985264)	('>50', 4.175607071179417)	('>100', 17.61093746154414)	('>500', 9.998411423431728)	('>1k', 36.182180645767566)	('>5k', 0.5800541905978641)	('>10k+', 0.0)
112023-BEL-CBC-T2-305-PAST_S68_R1_16S	(1.0, 1.3418032272804652)	(2.0, 0.6802196916074581)	(3.0, 0.4843608604886615)	(4.0, 0.3906424993952209)	(5.0, 0.3574916450887457)	(6.0, 0.28921880459811306)	(7.0, 0.27721281952495724)	(8.0, 0.24083647669136554)	(9.0, 0.22739694116171347)	('>10', 3.181586044386306)	('>50', 1.3125946367293546)	('>100', 5.257187911585776)	('>500', 4.908297569236007)	('>1k', 13.588983164741828)	('>5k', 4.015016441031798)	('>10k+', 63.44715126645223)
112023-BEL-CBC-T2-306-MCAV_S53_R1_16S	(1.0, 0.7917156412742263)	(2.0, 0.3936271523803804)	(3.0, 0.3016549842566298)	(4.0, 0.2367940149454773)	(5.0, 0.20333399109448597)	(6.0, 0.16781488885266438)	(7.0, 0.14413548735811663)	(8.0, 0.12079926559537395)	(9.0, 0.11119023310483282)	('>10', 1.687243151419477)	('>50', 0.7211922063882906)	('>100', 2.7308527158386027)	('>500', 0.906166081831207)	('>1k', 3.472120936537488)	('>5k', 1.5520303370882915)	('>10k+', 86.45932891203445)
112023-BEL-CBC-T2-313-SSID_S32_R1_16S	(1.0, 5.432616125309879)	(2.0, 3.0993435255274155)	(3.0, 1.8509929935567222)	(4.0, 1.2196401261049366)	(5.0, 0.8495795581910236)	(6.0, 0.6393586537028141)	(7.0, 0.5246550610372186)	(8.0, 0.3920074647055251)	(9.0, 0.38759047918771633)	('>10', 8.161208928936224)	('>50', 4.262391024685428)	('>100', 6.437756392206229)	('>500', 5.541798486078213)	('>1k', 58.01448219126652)	('>5k', 3.186578989504138)	('>10k+', 0.0)
112023-BEL-CBC-T2-314-SSID_S93_R1_16S	(1.0, 3.147051897934911)	(2.0, 1.570601318933155)	(3.0, 0.9136094284073064)	(4.0, 0.6173219087785395)	(5.0, 0.46156661182360437)	(6.0, 0.3518554902804795)	(7.0, 0.29711241527946713)	(8.0, 0.25136820192245685)	(9.0, 0.23082080116865214)	('>10', 4.972395991907024)	('>50', 2.3357295302144276)	('>100', 11.127767337431816)	('>500', 8.901898909787912)	('>1k', 51.58522446910466)	('>5k', 13.23567568702559)	('>10k+', 0.0)
112023-BEL-CBC-T3-353-MCAV_S35_R1_16S	(1.0, 1.3703624517537443)	(2.0, 0.8518347643107115)	(3.0, 0.6249789010543847)	(4.0, 0.4469600639157393)	(5.0, 0.350336270306563)	(6.0, 0.26624056173832805)	(7.0, 0.21609071233791322)	(8.0, 0.17194234080142234)	(9.0, 0.1431352470545872)	('>10', 1.8280876665878971)	('>50', 0.32636786808751655)	('>100', 0.2467732679172246)	('>500', 0.0)	('>1k', 5.103994358610808)	('>5k', 34.21993916001816)	('>10k+', 53.832956365505005)
112023-BEL-CBC-T3-354-PSTR_S26_R1_16S	(1.0, 0.7926524413882345)	(2.0, 0.42296185589887414)	(3.0, 0.3743693670811622)	(4.0, 0.31414676402097164)	(5.0, 0.28406888235938926)	(6.0, 0.24583655278066674)	(7.0, 0.20305912108419402)	(8.0, 0.17913049522897956)	(9.0, 0.16061588807284996)	('>10', 2.037208344807488)	('>50', 0.7748730713393881)	('>100', 2.2093875073857907)	('>500', 0.4869943239695318)	('>1k', 0.7216018009298745)	('>5k', 7.58577543452513)	('>10k+', 83.20731814912747)
112023-BEL-CBC-T3-357-OFAV_S10_R1_16S	(1.0, 0.6636551644150691)	(2.0, 0.2732343323306708)	(3.0, 0.19882542374668435)	(4.0, 0.169905362110803)	(5.0, 0.12878464947228419)	(6.0, 0.12562151773085967)	(7.0, 0.10016583847844325)	(8.0, 0.0976052080210996)	(9.0, 0.0976052080210996)	('>10', 1.9621960569303463)	('>50', 1.0162690409233934)	('>100', 1.956321669410558)	('>500', 0.8068998447052941)	('>1k', 1.756893744379793)	('>5k', 2.011149286261916)	('>10k+', 88.63486765306169)
112023-BEL-CBC-T3-359-PAST_S38_R1_16S	(1.0, 7.0062439832926575)	(2.0, 4.242694476524797)	(3.0, 2.99437048894659)	(4.0, 2.1925629952212966)	(5.0, 1.7788183541282292)	(6.0, 1.402887389296524)	(7.0, 1.1216481721026452)	(8.0, 1.0260110825582842)	(9.0, 0.9032741916932806)	('>10', 18.274877066162905)	('>50', 14.245357189561533)	('>100', 24.265508727869154)	('>500', 12.415805486449312)	('>1k', 8.129940396192794)	('>5k', 0.0)	('>10k+', 0.0)
112023-BEL-CBC-T4-397-PSTR_S20_R1_16S	(1.0, 0.7341562111744311)	(2.0, 0.33340094390668085)	(3.0, 0.2742663316493767)	(4.0, 0.23843075662145036)	(5.0, 0.2205721037197445)	(6.0, 0.17101729864812365)	(7.0, 0.16102354917663922)	(8.0, 0.14996537668452334)	(9.0, 0.12347307039325109)	('>10', 2.287267667500268)	('>50', 1.031248503155127)	('>100', 2.4042950651574726)	('>500', 0.3623769039127599)	('>1k', 0.8528393779748406)	('>5k', 2.9431887866582853)	('>10k+', 87.71247805366703)
112023-BEL-CBC-T4-398-PSTR_S59_R1_16S	(1.0, 0.673060948529094)	(2.0, 0.26374739158454735)	(3.0, 0.17818467064133703)	(4.0, 0.14069773173591912)	(5.0, 0.12688355132759144)	(6.0, 0.12012859967418008)	(7.0, 0.1107568649478256)	(8.0, 0.10807922645458146)	(9.0, 0.10899205775909651)	('>10', 1.9846169668563125)	('>50', 0.7955629095950132)	('>100', 2.634370289410122)	('>500', 2.3262592964261435)	('>1k', 3.8542780447640297)	('>5k', 0.0)	('>10k+', 86.5743814502942)
122022-BEL-CBC-T1-150-PAST_S31_R1_16S	(1.0, 5.401478129139807)	(2.0, 2.8938244373031115)	(3.0, 2.0622183346327176)	(4.0, 1.5770091337225147)	(5.0, 1.3191922265112475)	(6.0, 1.3158645344083364)	(7.0, 1.2489937692926911)	(8.0, 1.1814891580622056)	(9.0, 1.206526079598395)	('>10', 30.599555040027383)	('>50', 17.984115816362102)	('>100', 27.750892138406634)	('>500', 4.939087388363853)	('>1k', 0.5197538141689961)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T1-156-SSID_S22_R1_16S	(1.0, 4.434665050580393)	(2.0, 2.7709663885133557)	(3.0, 2.107314344319612)	(4.0, 1.7065871054962471)	(5.0, 1.4833807281711808)	(6.0, 1.253088434105636)	(7.0, 1.1219057386602025)	(8.0, 1.0360356160551956)	(9.0, 0.9733811943499139)	('>10', 18.63530837723183)	('>50', 9.838515686914363)	('>100', 21.949559461097383)	('>500', 8.941214861778006)	('>1k', 23.74807701272668)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T1-158-PAST_S60_R1_16S	(1.0, 1.6482411754133168)	(2.0, 0.8983759775055673)	(3.0, 0.6488778677812337)	(4.0, 0.5331156190690888)	(5.0, 0.4287772764798528)	(6.0, 0.3692206458924203)	(7.0, 0.282551278106617)	(8.0, 0.32047864643467505)	(9.0, 0.23441855364209357)	('>10', 4.32722332060964)	('>50', 1.9339911472343485)	('>100', 6.854039036248816)	('>500', 5.543945482073607)	('>1k', 17.85876396382125)	('>5k', 11.854511224368562)	('>10k+', 46.26346878531891)
122022-BEL-CBC-T2-87-OFAV_S88_R1_16S	(1.0, 3.2527467833657244)	(2.0, 2.001914351227146)	(3.0, 1.45032491549479)	(4.0, 1.0674546700656433)	(5.0, 0.816899877100981)	(6.0, 0.6447830045994909)	(7.0, 0.5680924635525777)	(8.0, 0.49703236729138717)	(9.0, 0.43684485406469575)	('>10', 8.576235251632344)	('>50', 5.909151802616021)	('>100', 14.067277990591332)	('>500', 3.790551337036483)	('>1k', 48.61869657144744)	('>5k', 8.301993759913952)	('>10k+', 0.0)
122022-BEL-CBC-T2-92-MCAV_S28_R1_16S	(1.0, 1.0738537910363883)	(2.0, 0.48705099985950456)	(3.0, 0.3812110710438814)	(4.0, 0.3072167845267644)	(5.0, 0.2739661874209713)	(6.0, 0.2444621364679436)	(7.0, 0.2196412682058727)	(8.0, 0.19856694609656722)	(9.0, 0.20231349224933262)	('>10', 2.441499242885465)	('>50', 0.720585710048549)	('>100', 0.3982266348210244)	('>500', 0.0)	('>1k', 12.330976131378884)	('>5k', 21.65971994567508)	('>10k+', 59.06070965828377)
122022-BEL-CBC-T3-116-PAST_S50_R1_16S	(1.0, 1.1233894899679207)	(2.0, 0.5614636265866277)	(3.0, 0.4002970641800382)	(4.0, 0.3309615449802625)	(5.0, 0.2719493141946756)	(6.0, 0.20985550477798767)	(7.0, 0.21247484661442365)	(8.0, 0.16640524607946158)	(9.0, 0.15531156300749746)	('>10', 2.2665010831748886)	('>50', 1.361595518152039)	('>100', 6.171477524506254)	('>500', 2.9301190413825196)	('>1k', 7.118292558912079)	('>5k', 5.556702587601577)	('>10k+', 71.16320348588174)
122022-BEL-CBC-T3-151-PSTR_S43_R1_16S	(1.0, 3.3449785232153815)	(2.0, 1.4632031090202495)	(3.0, 0.7893638780936798)	(4.0, 0.4679893638780937)	(5.0, 0.3411740642258131)	(6.0, 0.2238494579668644)	(7.0, 0.22221313151973818)	(8.0, 0.2225403968091634)	(9.0, 0.22237676416445082)	('>10', 6.487216199631826)	('>50', 3.3975046021681323)	('>100', 21.686070771118835)	('>500', 23.087093475148293)	('>1k', 38.044426263039476)	('>5k', 0.0)	('>10k+', 0.0)
122022-BEL-CBC-T4-1-OFAV_S92_R1_16S	(1.0, 1.776903565909644)	(2.0, 0.7429668480344883)	(3.0, 0.43989446609449384)	(4.0, 0.2782303834203228)	(5.0, 0.2178452177878901)	(6.0, 0.1620462672667814)	(7.0, 0.17300222558827763)	(8.0, 0.1386056122533476)	(9.0, 0.12726746933924107)	('>10', 2.898997529813583)	('>50', 0.4814251918248168)	('>100', 7.549674442424529)	('>500', 6.8813609848132575)	('>1k', 67.44831908846427)	('>5k', 10.68346070696506)	('>10k+', 0.0)
122022-BEL-CBC-T4-11-MCAV_S9_R1_16S	(1.0, 0.8920851665552182)	(2.0, 0.31986438772163706)	(3.0, 0.1865520663409814)	(4.0, 0.14651577813081643)	(5.0, 0.12245141340874921)	(6.0, 0.11883111075144705)	(7.0, 0.11329417727557317)	(8.0, 0.09199827929144289)	(9.0, 0.07474860192429734)	('>10', 2.1370433627074754)	('>50', 1.4300195496343493)	('>100', 4.228726462708753)	('>500', 1.3689003224198955)	('>1k', 4.183153241022715)	('>5k', 3.496360531034512)	('>10k+', 81.08945554907214)
122023-BEL-CBC-T1-506-PAST_S52_R1_16S	(1.0, 1.666602144709845)	(2.0, 0.9152439575187435)	(3.0, 0.6552204715264605)	(4.0, 0.44971803904868823)	(5.0, 0.36616210496431933)	(6.0, 0.29809144051720804)	(7.0, 0.24502213103118992)	(8.0, 0.24905475333255908)	(9.0, 0.22937555650187758)	('>10', 3.775502303433859)	('>50', 1.1557495515724001)	('>100', 4.542023150478108)	('>500', 4.1116616984759915)	('>1k', 10.261572012956009)	('>5k', 4.306518008078148)	('>10k+', 66.77248267585459)
122023-BEL-CBC-T1-510-PSTR_S65_R1_16S	(1.0, 1.042989764648001)	(2.0, 0.5125715075840647)	(3.0, 0.38491097526858553)	(4.0, 0.3247786842282969)	(5.0, 0.2813676719799602)	(6.0, 0.2295960203356475)	(7.0, 0.22509413758396818)	(8.0, 0.18650657114100216)	(9.0, 0.15772667783562339)	('>10', 2.8509780340278024)	('>50', 0.974175271158045)	('>100', 2.039513668037597)	('>500', 1.0880085921647946)	('>1k', 0.17171467067119858)	('>5k', 1.1365646132721934)	('>10k+', 88.39350314006322)
122023-BEL-CBC-T2-512-OFAV_S45_R1_16S	(1.0, 0.9327321486814607)	(2.0, 0.406494243848226)	(3.0, 0.27451951534772473)	(4.0, 0.22408523695050794)	(5.0, 0.1879960377381283)	(6.0, 0.2029451202570638)	(7.0, 0.15537985769681448)	(8.0, 0.1425447868472234)	(9.0, 0.14405479518246941)	('>10', 1.9628598349862894)	('>50', 0.568518138220123)	('>100', 8.19058721204141)	('>500', 4.678005822592141)	('>1k', 2.9005750111740616)	('>5k', 1.1824875273311508)	('>10k+', 77.8462147111052)
122023-BEL-CBC-T3-523-MCAV_S49_R1_16S	(1.0, 0.8450284161516411)	(2.0, 0.41607063627510005)	(3.0, 0.29714071103894313)	(4.0, 0.24816956535346674)	(5.0, 0.22276348225348275)	(6.0, 0.18778409247814248)	(7.0, 0.17397643861945553)	(8.0, 0.10898841445790229)	(9.0, 0.12592580319122496)	('>10', 1.8130370026713207)	('>50', 0.6942488360147797)	('>100', 1.1088466558782863)	('>500', 0.10696329189196156)	('>1k', 0.0)	('>5k', 1.6073950112026096)	('>10k+', 92.04366164252168)
122023-BEL-CBC-T3-528-PAST_S82_R1_16S	(1.0, 0.7868238392465239)	(2.0, 0.36174739802257155)	(3.0, 0.27368190035486584)	(4.0, 0.19789163573059954)	(5.0, 0.19575276936696995)	(6.0, 0.15734616901136017)	(7.0, 0.13800337754897074)	(8.0, 0.10787326007871027)	(9.0, 0.11800962675852013)	('>10', 2.230372646317058)	('>50', 1.2692776955295832)	('>100', 3.3119880669855744)	('>500', 2.0338759234323036)	('>1k', 8.94325122566342)	('>5k', 8.182372765349621)	('>10k+', 71.69173170060334)
122023-BEL-CBC-T3-529-MCAV_S71_R1_16S	(1.0, 0.8473185165986306)	(2.0, 0.4403982807404048)	(3.0, 0.3349964362081254)	(4.0, 0.2807836022376293)	(5.0, 0.2197671655975291)	(6.0, 0.19568457202099399)	(7.0, 0.18294131622713233)	(8.0, 0.1650143631611914)	(9.0, 0.14870731549277522)	('>10', 2.1868722866584593)	('>50', 0.837599084213482)	('>100', 3.2703730102162036)	('>500', 1.5126676602086437)	('>1k', 0.7240977126935787)	('>5k', 0.0)	('>10k+', 88.65277867772522)
122023-BEL-CBC-T3-533-OFAV_S61_R1_16S	(1.0, 1.0211944186526358)	(2.0, 0.48391880738677395)	(3.0, 0.35350897554936556)	(4.0, 0.2817755080986279)	(5.0, 0.21842437841741463)	(6.0, 0.2040776849272671)	(7.0, 0.15571804394924174)	(8.0, 0.13024863303414835)	(9.0, 0.1160631383472609)	('>10', 2.3201343753223975)	('>50', 0.8458101207056639)	('>100', 2.6630042298565977)	('>500', 2.277739090064995)	('>1k', 12.29044155576189)	('>5k', 2.905608428763025)	('>10k+', 73.7323326111627)
122023-BEL-CBC-T4-535-MCAV_S72_R1_16S	(1.0, 1.0248166200717912)	(2.0, 0.5986516805278527)	(3.0, 0.4541308860423765)	(4.0, 0.35291220226415915)	(5.0, 0.30446796591041336)	(6.0, 0.2700969155365267)	(7.0, 0.2481752219909769)	(8.0, 0.25187394394722196)	(9.0, 0.19973098563723116)	('>10', 3.8436036016530584)	('>50', 1.3190003346892307)	('>100', 3.1320957950944117)	('>500', 1.9540077456650529)	('>1k', 1.468663254821194)	('>5k', 0.0)	('>10k+', 84.5777728461485)
122023-BEL-CBC-T4-537-PSTR_S46_R1_16S	(1.0, 0.8181905983967328)	(2.0, 0.3791547663396664)	(3.0, 0.31582433047725483)	(4.0, 0.2803648053865364)	(5.0, 0.2531837686438456)	(6.0, 0.21606854588352167)	(7.0, 0.21731031913572582)	(8.0, 0.2317976737447742)	(9.0, 0.18999130758723456)	('>10', 2.6684327441809126)	('>50', 0.7948728562164548)	('>100', 3.372380203374864)	('>500', 1.7881534831739723)	('>1k', 0.9374008306083309)	('>5k', 0.8151551526691228)	('>10k+', 86.72171861418106)
122023-BEL-CBC-T4-540-MCAV_S8_R1_16S	(1.0, 0.47331010139953067)	(2.0, 0.18284854451061347)	(3.0, 0.13783823237673165)	(4.0, 0.13138145163403342)	(5.0, 0.11790643095361973)	(6.0, 0.11622205336856802)	(7.0, 0.09236003758033545)	(8.0, 0.09582236928294174)	(9.0, 0.10527359906573189)	('>10', 1.7957336587301291)	('>50', 0.9042300335752599)	('>100', 1.84233477191656)	('>500', 0.9159271001381191)	('>1k', 2.2575338466318065)	('>5k', 1.4412657536092468)	('>10k+', 89.39001201522677)
Negative_S96_R1_16S	(1.0, 16.21251671229388)	(2.0, 5.978226268542688)	(3.0, 3.858152416120201)	(4.0, 3.272426306742217)	(5.0, 2.7376329025275354)	(6.0, 2.8458649009995547)	(7.0, 2.451136435983956)	(8.0, 2.5975679633284523)	(9.0, 2.9795632520532247)	('>10', 38.18361240211371)	('>50', 14.353472973833323)	('>100', 4.529827465461259)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
Undetermined_S0_R1_16S	(1.0, 5.684057849234983)	(2.0, 1.405513285841472)	(3.0, 0.8884238524893093)	(4.0, 0.6212907947301836)	(5.0, 0.4971991040941199)	(6.0, 0.42694021320609526)	(7.0, 0.3824924871614099)	(8.0, 0.34221089781050235)	(9.0, 0.29224377245258254)	('>10', 6.850881390462832)	('>50', 7.045391477329123)	('>100', 19.768776968119464)	('>500', 3.6328026802423823)	('>1k', 33.52408405928129)	('>5k', 5.129380729111036)	('>10k+', 13.508310438433208)
