Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
082024-BEL-CBC-T3-1558-MCAV_S34_R1_16S	(1.0, 1.3514284085077264)	(2.0, 0.4573788351245337)	(3.0, 0.33313025392928636)	(4.0, 0.3229262641692902)	(5.0, 0.24759681035284795)	(6.0, 0.2575006827669619)	(7.0, 0.2794092490163654)	(8.0, 0.2569004480751974)	(9.0, 0.24849716239049466)	('>10', 5.89130349966837)	('>50', 2.8114992962248238)	('>100', 6.314769074708211)	('>500', 3.7142522726386016)	('>1k', 6.246042202501178)	('>5k', 2.689651653796634)	('>10k+', 68.57771388612947)
082024-BEL-CBC-T3-1560-PSTR_S54_R1_16S	(1.0, 0.7997445462066562)	(2.0, 0.3381859877788583)	(3.0, 0.26633960840094634)	(4.0, 0.20320188106884188)	(5.0, 0.1874779259861339)	(6.0, 0.16691583087797726)	(7.0, 0.15917480683725949)	(8.0, 0.15482048081435573)	(9.0, 0.14369275875582393)	('>10', 3.109472594355826)	('>50', 1.3360523680276355)	('>100', 3.2836456352719763)	('>500', 2.803460237746201)	('>1k', 9.437034026638798)	('>5k', 5.2849422567987965)	('>10k+', 72.32583905443391)
082024-BEL-CBC-T3-1561-MCAV_S38_R1_16S	(1.0, 1.486384856611752)	(2.0, 0.4777243294122099)	(3.0, 0.3221091765640742)	(4.0, 0.22798329383830213)	(5.0, 0.250687024345021)	(6.0, 0.20433357456046997)	(7.0, 0.24004465066999656)	(8.0, 0.17027797880039164)	(9.0, 0.18943425141543568)	('>10', 5.235101859340929)	('>50', 2.888103718208865)	('>100', 7.00764831921445)	('>500', 3.355658668331607)	('>1k', 8.982872873298994)	('>5k', 5.888543602987433)	('>10k+', 63.07309182240007)
082024-BEL-CBC-T3-1562-OFAV_S31_R1_16S	(1.0, 0.36820608189338805)	(2.0, 0.13933039054305385)	(3.0, 0.09832092536107685)	(4.0, 0.07279604199282866)	(5.0, 0.059455241924227645)	(6.0, 0.05357912073794211)	(7.0, 0.04437165525706951)	(8.0, 0.038495534070783974)	(9.0, 0.03844926540002582)	('>10', 0.7791798384575629)	('>50', 0.6175942172798371)	('>100', 1.840105036051777)	('>500', 0.8447271220316142)	('>1k', 1.9446105404041938)	('>5k', 0.8907644494359771)	('>10k+', 92.17001453915864)
082024-BEL-CBC-T4-1606-PSTR_S25_R1_16S	(1.0, 1.2791363171507473)	(2.0, 0.4647424369892446)	(3.0, 0.3612230920071181)	(4.0, 0.2627077032779041)	(5.0, 0.21110440441974437)	(6.0, 0.19140132667390156)	(7.0, 0.13792154422089964)	(8.0, 0.13010286257572393)	(9.0, 0.1013301141214773)	('>10', 1.700406884192815)	('>50', 0.9032141036506989)	('>100', 2.790643852796117)	('>500', 1.6265985294623562)	('>1k', 5.964403106205844)	('>5k', 11.672666201715732)	('>10k+', 72.20239752053968)
082024-BEL-CBC-T4-1607-PSTR_S90_R1_16S	(1.0, 2.363074534625088)	(2.0, 0.9105972622370837)	(3.0, 0.45679141351565183)	(4.0, 0.3284121273641941)	(5.0, 0.3060203914075445)	(6.0, 0.1791338876531968)	(7.0, 0.22988848915493587)	(8.0, 0.23884518353759573)	(9.0, 0.2015256236098464)	('>10', 5.162041529206288)	('>50', 5.182940482765827)	('>100', 13.132006747376435)	('>500', 4.2245741838212245)	('>1k', 9.388108495424621)	('>5k', 0.0)	('>10k+', 57.69603964830047)
082024-BEL-CBC-T4-1609-OFAV_S12_R1_16S	(1.0, 0.4960696489103132)	(2.0, 0.1654242909516571)	(3.0, 0.11675215620605282)	(4.0, 0.09957973288244715)	(5.0, 0.07722509897006105)	(6.0, 0.05243177772177829)	(7.0, 0.0689945292114098)	(8.0, 0.05934139184015217)	(9.0, 0.049383418551907456)	('>10', 1.427038539388865)	('>50', 1.17778437126576)	('>100', 3.160945235211394)	('>500', 1.3813131518408024)	('>1k', 3.413247762504369)	('>5k', 3.353296698830243)	('>10k+', 84.90117219571279)
092023-BEL-CBC-T1-171-PAST_S42_R1_16S	(1.0, 1.6401188995331255)	(2.0, 0.9293064732395276)	(3.0, 0.6785027705529798)	(4.0, 0.5347248025072293)	(5.0, 0.3988223130482545)	(6.0, 0.3550023424500412)	(7.0, 0.3307701006445776)	(8.0, 0.2665546598600992)	(9.0, 0.22899468506163068)	('>10', 4.551824687807952)	('>50', 2.0474224972132924)	('>100', 6.673559393224665)	('>500', 4.850890938757048)	('>1k', 17.319187089061565)	('>5k', 8.779745076816207)	('>10k+', 50.41457327022181)
092023-BEL-CBC-T1-175-PAST_S7_R1_16S	(1.0, 1.6592080983668753)	(2.0, 0.9286564229913601)	(3.0, 0.7204200941590356)	(4.0, 0.5095969786331419)	(5.0, 0.37939538172348974)	(6.0, 0.3492162036318485)	(7.0, 0.2550140548743684)	(8.0, 0.21729008225981686)	(9.0, 0.21923017227999378)	('>10', 4.479667856588546)	('>50', 2.6844378912514877)	('>100', 6.021392725955818)	('>500', 3.377481159570248)	('>1k', 8.893372652491076)	('>5k', 10.40384051597772)	('>10k+', 58.901779709245176)
092023-BEL-CBC-T2-174-SSID_S46_R1_16S	(1.0, 1.2410571705317641)	(2.0, 0.7038329350431761)	(3.0, 0.5121674838159563)	(4.0, 0.3732334055117374)	(5.0, 0.2963802343367254)	(6.0, 0.22663270915842973)	(7.0, 0.23822613157412498)	(8.0, 0.17053550392119463)	(9.0, 0.1868036934399928)	('>10', 3.4314660443616694)	('>50', 2.6373166088865454)	('>100', 7.767966999884066)	('>500', 5.64206991207698)	('>1k', 13.288679957964494)	('>5k', 4.3621186792474)	('>10k+', 58.92151253024574)
092023-BEL-CBC-T2-181-PAST_S63_R1_16S	(1.0, 1.1180274858528698)	(2.0, 0.5250028871694191)	(3.0, 0.4244139046079224)	(4.0, 0.31689571544058204)	(5.0, 0.26042268160295645)	(6.0, 0.21064788081764638)	(7.0, 0.2126111560226354)	(8.0, 0.1912461023212842)	(9.0, 0.1704584825037533)	('>10', 2.967086268622243)	('>50', 1.4020094699156946)	('>100', 4.978634946298649)	('>500', 4.318974477422335)	('>1k', 21.16318281556762)	('>5k', 13.878969857951265)	('>10k+', 47.861415867883125)
092023-BEL-CBC-T2-184-MCAV_S37_R1_16S	(1.0, 0.6258846519220466)	(2.0, 0.20981611050605065)	(3.0, 0.15633955804468977)	(4.0, 0.12603361913638852)	(5.0, 0.10818203341867882)	(6.0, 0.08833115386274457)	(7.0, 0.08355320828921482)	(8.0, 0.07573531427299317)	(9.0, 0.06482443923614613)	('>10', 1.2503418496610499)	('>50', 0.6287295618335375)	('>100', 1.5518135135609024)	('>500', 0.6149136769983129)	('>1k', 2.5468135460910406)	('>5k', 2.694200072626367)	('>10k+', 89.17448769053983)
092023-BEL-CBC-T3-171-OFAV_S78_R1_16S	(1.0, 0.7341725081501714)	(2.0, 0.3289271950463311)	(3.0, 0.2527550937963299)	(4.0, 0.1896271606837091)	(5.0, 0.1606184882587885)	(6.0, 0.13462749652236639)	(7.0, 0.12640188303274963)	(8.0, 0.10552147955910712)	(9.0, 0.09242863915255739)	('>10', 1.915886531312331)	('>50', 1.3128857885735035)	('>100', 6.090263696619905)	('>500', 3.6608847255711443)	('>1k', 10.720894713120778)	('>5k', 5.265998818237304)	('>10k+', 68.90810578236292)
092023-BEL-CBC-T3-173-OFAV_S84_R1_16S	(1.0, 0.7683816562440781)	(2.0, 0.3148569262838734)	(3.0, 0.20125071063104039)	(4.0, 0.1489482660602615)	(5.0, 0.1172541216600341)	(6.0, 0.10517339397384878)	(7.0, 0.07959067652075043)	(8.0, 0.06329353799507295)	(9.0, 0.06736782262649232)	('>10', 1.8939264733750238)	('>50', 1.3240477544059124)	('>100', 5.103136251658139)	('>500', 3.849488345650938)	('>1k', 9.562961910176236)	('>5k', 3.102615122228539)	('>10k+', 73.29770703050976)
092023-BEL-CBC-T3-178-PAST_S74_R1_16S	(1.0, 0.5628932764963621)	(2.0, 0.23455992841878046)	(3.0, 0.17250770597609663)	(4.0, 0.13244547682267344)	(5.0, 0.11121375916407694)	(6.0, 0.10009238324766925)	(7.0, 0.07696497651241234)	(8.0, 0.06875032384688393)	(9.0, 0.08871824878770683)	('>10', 1.596928478178723)	('>50', 0.9518886750270769)	('>100', 2.9103882497608273)	('>500', 0.6169836048170724)	('>1k', 3.5657911531982167)	('>5k', 1.8153118598100013)	('>10k+', 86.99456189993542)
092023-BEL-CBC-T3-195-PSTR_S66_R1_16S	(1.0, 1.9283597195113134)	(2.0, 0.8024289741921492)	(3.0, 0.5692908262849707)	(4.0, 0.3614544928793465)	(5.0, 0.3343454059133955)	(6.0, 0.16265452179570591)	(7.0, 0.3162726812694282)	(8.0, 0.3180799537338249)	(9.0, 0.2114508783344177)	('>10', 7.556206173642738)	('>50', 1.6807633918889613)	('>100', 5.911588231041712)	('>500', 3.509723125858454)	('>1k', 23.55779657341141)	('>5k', 0.0)	('>10k+', 52.779585050242176)
092023-BEL-CBC-T4-92-PSTR_S43_R1_16S	(1.0, 2.235049392610469)	(2.0, 1.23368963250457)	(3.0, 0.7807364316653009)	(4.0, 0.6483624346009419)	(5.0, 0.3962214878116867)	(6.0, 0.37821142018388276)	(7.0, 0.23323037578006103)	(8.0, 0.25934497384037675)	(9.0, 0.2755540347054003)	('>10', 4.030653135102522)	('>50', 1.6839413231996687)	('>100', 5.926212752928888)	('>500', 7.240047186377185)	('>1k', 9.299498419616565)	('>5k', 0.0)	('>10k+', 65.37924699907248)
092023-BEL-CBC-T4-94-MCAV_S85_R1_16S	(1.0, 1.2464333984081695)	(2.0, 0.5069719065814575)	(3.0, 0.3408085965527023)	(4.0, 0.21747231538491485)	(5.0, 0.16616331002875528)	(6.0, 0.09928083963224375)	(7.0, 0.08078734989682579)	(8.0, 0.08120449628183522)	(9.0, 0.0775892276117535)	('>10', 2.1024177804475146)	('>50', 2.362717124693398)	('>100', 8.489902276506871)	('>500', 4.066064863481893)	('>1k', 13.302937266745646)	('>5k', 7.621681600507251)	('>10k+', 59.23756764723876)
102019-BEL-CBC-T1-29-PSTR_S22_R1_16S	(1.0, 0.4684398419610846)	(2.0, 0.16878312321167993)	(3.0, 0.09601207008881116)	(4.0, 0.07162805228847817)	(5.0, 0.05524504032887944)	(6.0, 0.07200905256660838)	(7.0, 0.056007040885139844)	(8.0, 0.06400804672587411)	(9.0, 0.044577032541233755)	('>10', 1.2412989061482016)	('>50', 0.6528439765761029)	('>100', 0.9077331626452088)	('>500', 0.099441072591983)	('>1k', 2.2153261171880656)	('>5k', 1.3018779503709037)	('>10k+', 92.48476951388174)
112023-BEL-CBC-T1-276-MCAV_S26_R1_16S	(1.0, 1.953090268927786)	(2.0, 0.6567599447562935)	(3.0, 0.5192434220275388)	(4.0, 0.41966249177568216)	(5.0, 0.33490015233511355)	(6.0, 0.32008156152382533)	(7.0, 0.2448031202024812)	(8.0, 0.30348473981518254)	(9.0, 0.24006117114286898)	('>10', 4.146241708998441)	('>50', 2.5956243665052425)	('>100', 5.583052274060946)	('>500', 1.4759316448043058)	('>1k', 12.861351336933263)	('>5k', 3.2322310277581847)	('>10k+', 65.11348076843284)
112023-BEL-CBC-T2-304-OFAV_S72_R1_16S	(1.0, 0.592885375494071)	(2.0, 0.2832674571805006)	(3.0, 0.21848924022837066)	(4.0, 0.18152539891670327)	(5.0, 0.1610305958132045)	(6.0, 0.1478553652466696)	(7.0, 0.10759771629336846)	(8.0, 0.11711316059142146)	(9.0, 0.10320597277119017)	('>10', 1.63494851900649)	('>50', 0.5803201093056165)	('>100', 1.4472014834333675)	('>500', 1.2127311764992925)	('>1k', 6.412555506758405)	('>5k', 2.351168691748402)	('>10k+', 84.44810423071293)
112023-BEL-CBC-T2-307-SSID_S62_R1_16S	(1.0, 0.5584411614635626)	(2.0, 0.22102513337926266)	(3.0, 0.1735282430147828)	(4.0, 0.14296093733467202)	(5.0, 0.13226238034663326)	(6.0, 0.11780169342873467)	(7.0, 0.10369370619176047)	(8.0, 0.10533963803607413)	(9.0, 0.08147362629352609)	('>10', 2.0749322228779823)	('>50', 1.026356071489874)	('>100', 2.879557761626745)	('>500', 2.0267299331516537)	('>1k', 5.663651476283298)	('>5k', 3.9027395359883)	('>10k+', 80.78950647909315)
112023-BEL-CBC-T2-310-MCAV_S55_R1_16S	(1.0, 0.727018944024251)	(2.0, 0.28858113561386645)	(3.0, 0.21065566575967698)	(4.0, 0.1764027119776157)	(5.0, 0.1573495064363441)	(6.0, 0.14257792011783016)	(7.0, 0.13487100551686637)	(8.0, 0.13529916743914214)	(9.0, 0.11560371901445689)	('>10', 1.8064151500814578)	('>50', 0.6681466797113332)	('>100', 1.1684538858905662)	('>500', 1.3716167180104173)	('>1k', 1.9868854003206933)	('>5k', 9.14618090269378)	('>10k+', 81.7639414873917)
112023-BEL-CBC-T3-352-PAST_S30_R1_16S	(1.0, 0.8911133768854458)	(2.0, 0.3512074575064718)	(3.0, 0.26961719730181344)	(4.0, 0.23548135455500852)	(5.0, 0.1880269370971551)	(6.0, 0.18936998664784904)	(7.0, 0.16844079781620142)	(8.0, 0.164747411551793)	(9.0, 0.17426067920254196)	('>10', 3.9435292432251545)	('>50', 2.2803862162824613)	('>100', 6.806239360529341)	('>500', 2.5450788985650634)	('>1k', 7.749172065912395)	('>5k', 5.221664732302244)	('>10k+', 68.82166428461906)
112023-BEL-CBC-T3-355-PSTR_S10_R1_16S	(1.0, 1.3450118764845607)	(2.0, 0.4908946951702296)	(3.0, 0.29097387173396677)	(4.0, 0.281076801266825)	(5.0, 0.23258115597783055)	(6.0, 0.12470308788598573)	(7.0, 0.18705463182897863)	(8.0, 0.11084718923198733)	(9.0, 0.11579572446555819)	('>10', 4.6298495645289)	('>50', 4.463578780680918)	('>100', 9.993072050673)	('>500', 1.1718131433095804)	('>1k', 8.06710213776722)	('>5k', 6.023357086302455)	('>10k+', 62.472288202692006)
112023-BEL-CBC-T4-399-MCAV_S9_R1_16S	(1.0, 1.2759936800783611)	(2.0, 0.42858375960279066)	(3.0, 0.31411962065458476)	(4.0, 0.24168821469719545)	(5.0, 0.24956935213297357)	(6.0, 0.2454411372856612)	(7.0, 0.18652025264674865)	(8.0, 0.2702104263695353)	(9.0, 0.1891472984586747)	('>10', 3.6328290656348634)	('>50', 1.1510213578824509)	('>100', 2.9655594294056495)	('>500', 0.7498339331754603)	('>1k', 5.549071339305485)	('>5k', 3.721022746463808)	('>10k+', 78.82938838620575)
112023-BEL-CBC-T4-401-MCAV_S53_R1_16S	(1.0, 0.957066289708367)	(2.0, 0.31703287071399533)	(3.0, 0.22714472737038016)	(4.0, 0.21782023117290972)	(5.0, 0.19021972242839721)	(6.0, 0.15888941520489647)	(7.0, 0.15142981824692012)	(8.0, 0.15814345550909883)	(9.0, 0.11748865208812767)	('>10', 2.3911738048793225)	('>50', 0.9958561938898441)	('>100', 2.2539172208525575)	('>500', 0.7426028771665467)	('>1k', 0.4095318729929022)	('>5k', 3.263200689266759)	('>10k+', 87.44848215850898)
122022-BEL-CBC-T3-123-PAST_S20_R1_16S	(1.0, 1.8862231162914533)	(2.0, 0.843712096559477)	(3.0, 0.557346981037186)	(4.0, 0.3810312694139573)	(5.0, 0.28991509629322837)	(6.0, 0.23784871165281185)	(7.0, 0.21536550010354108)	(8.0, 0.12779930775374967)	(9.0, 0.09584948081531225)	('>10', 2.580836020471556)	('>50', 1.2637931544537466)	('>100', 7.858474099931959)	('>500', 0.32304825015531163)	('>1k', 0.8738869331124456)	('>5k', 0.0)	('>10k+', 82.46486998195427)
122022-BEL-CBC-T3-124-PAST_S64_R1_16S	(1.0, 0.6107446726570117)	(2.0, 0.25850035975885827)	(3.0, 0.1893665426140473)	(4.0, 0.19537817888750914)	(5.0, 0.1709559065265705)	(6.0, 0.1510423613707282)	(7.0, 0.11835408913377958)	(8.0, 0.12323854360596731)	(9.0, 0.09299249860511252)	('>10', 1.9368740618559799)	('>50', 0.9365002132252241)	('>100', 2.0494043783498435)	('>500', 1.7054260653277)	('>1k', 6.683624490654723)	('>5k', 1.0757071656825743)	('>10k+', 83.70189047174436)
122022-BEL-CBC-T3-126-SSID_S77_R1_16S	(1.0, 1.3758174207334979)	(2.0, 0.5354092408462809)	(3.0, 0.3883753180198003)	(4.0, 0.3000692302581238)	(5.0, 0.2732773346993628)	(6.0, 0.24691410946954187)	(7.0, 0.19054396121390865)	(8.0, 0.20576175789128492)	(9.0, 0.22376591170677235)	('>10', 8.801887864128652)	('>50', 4.868623260938059)	('>100', 14.202705338445941)	('>500', 7.307757432607666)	('>1k', 13.069515323892583)	('>5k', 7.649407684772987)	('>10k+', 40.360168810375534)
122022-BEL-CBC-T3-127-OFAV_S32_R1_16S	(1.0, 1.139518028423501)	(2.0, 0.5531377450930509)	(3.0, 0.42028066200140435)	(4.0, 0.32880714691958135)	(5.0, 0.3064193150454145)	(6.0, 0.2829007845917443)	(7.0, 0.23507223467875157)	(8.0, 0.2080485386286209)	(9.0, 0.18215554115799365)	('>10', 3.8331812543743906)	('>50', 2.1365680358295767)	('>100', 7.028083160619126)	('>500', 4.398982823557879)	('>1k', 14.304354659439241)	('>5k', 7.9532207383687865)	('>10k+', 56.68926933127094)
122022-BEL-CBC-T3-141-PSTR_S80_R1_16S	(1.0, 0.9955477066958512)	(2.0, 0.49621928166351603)	(3.0, 0.3306573972739031)	(4.0, 0.2910158193214606)	(5.0, 0.21764003581733163)	(6.0, 0.1902795741717242)	(7.0, 0.1294958213113123)	(8.0, 0.11939110536265049)	(9.0, 0.11053004676151627)	('>10', 1.7398766291911252)	('>50', 0.779306785394488)	('>100', 3.1733471793851358)	('>500', 3.173191722216695)	('>1k', 21.990504676151627)	('>5k', 10.123837180380061)	('>10k+', 56.139159038901596)
122022-BEL-CBC-T3-142-MCAV_S24_R1_16S	(1.0, 2.423838684055446)	(2.0, 0.9787593840477593)	(3.0, 0.6994798739398909)	(4.0, 0.5329370468113455)	(5.0, 0.37151861436367833)	(6.0, 0.3843296010658741)	(7.0, 0.17935381383074125)	(8.0, 0.2459709446821594)	(9.0, 0.2536575367034769)	('>10', 3.8023008532117144)	('>50', 1.2964718542622151)	('>100', 2.9285915601219603)	('>500', 0.0)	('>1k', 18.85521022829178)	('>5k', 0.0)	('>10k+', 67.04758000461194)
122023-BEL-CBC-T1-507-PAST_S51_R1_16S	(1.0, 1.2629506509583994)	(2.0, 0.4545429121695568)	(3.0, 0.3434241362659244)	(4.0, 0.2520680956740118)	(5.0, 0.25915284984236425)	(6.0, 0.22932230597561726)	(7.0, 0.22055958371476034)	(8.0, 0.21328838864724076)	(9.0, 0.2550511500606865)	('>10', 5.514176033768176)	('>50', 3.165393586060187)	('>100', 8.133484226167726)	('>500', 3.431631190070904)	('>1k', 9.508672298424761)	('>5k', 9.143807458754612)	('>10k+', 57.61247513344507)
122023-BEL-CBC-T1-508-SSID_S75_R1_16S	(1.0, 2.6667860281143327)	(2.0, 1.1444564067649672)	(3.0, 0.8007425538481111)	(4.0, 0.636070872430097)	(5.0, 0.5642184220259564)	(6.0, 0.4890678263573635)	(7.0, 0.5194578791512459)	(8.0, 0.43912448378137064)	(9.0, 0.45797102814966983)	('>10', 8.212381708486364)	('>50', 5.176674574362575)	('>100', 15.903892046993859)	('>500', 8.313681884465971)	('>1k', 24.169044079711462)	('>5k', 5.073960907555344)	('>10k+', 25.432469297801312)
122023-BEL-CBC-T2-513-SSID_S45_R1_16S	(1.0, 4.367882589367274)	(2.0, 2.9032945618415447)	(3.0, 2.1854637354606905)	(4.0, 1.7173131965166555)	(5.0, 1.1913099080445773)	(6.0, 1.0413494915047805)	(7.0, 0.9538091468241885)	(8.0, 0.8342975458254674)	(9.0, 0.8358199866025212)	('>10', 14.5583399305767)	('>50', 6.86240180256988)	('>100', 17.329182144814567)	('>500', 5.207508677912429)	('>1k', 15.151330613239145)	('>5k', 0.0)	('>10k+', 24.86069666889958)
122023-BEL-CBC-T2-515-PAST_S73_R1_16S	(1.0, 1.5230010785021362)	(2.0, 0.6181182785210866)	(3.0, 0.4748753591523587)	(4.0, 0.3511402303591384)	(5.0, 0.359500712034356)	(6.0, 0.25081445025652743)	(7.0, 0.30627231203547073)	(8.0, 0.2853711078474268)	(9.0, 0.2683714617744844)	('>10', 5.869615501447757)	('>50', 2.6257486114633353)	('>100', 6.780629321323967)	('>500', 2.183479130844325)	('>1k', 8.90335561866171)	('>5k', 3.3425205737519894)	('>10k+', 65.85718625202394)
122023-BEL-CBC-T2-518-MCAV_S27_R1_16S	(1.0, 1.4520433524833964)	(2.0, 0.7120156460090453)	(3.0, 0.4828260603838162)	(4.0, 0.3463309293892352)	(5.0, 0.21900338181966347)	(6.0, 0.16807236279183474)	(7.0, 0.13191133928207635)	(8.0, 0.1426068532779204)	(9.0, 0.11001100110011)	('>10', 1.8177280691032065)	('>50', 1.473943690665363)	('>100', 2.506824756549729)	('>500', 1.538116774640427)	('>1k', 16.810801450515424)	('>5k', 6.726968993195616)	('>10k+', 65.36079533879314)
122023-BEL-CBC-T2-522-MCAV_S88_R1_16S	(1.0, 1.3591530936944467)	(2.0, 0.542089204983867)	(3.0, 0.35017023801881986)	(4.0, 0.2379009174119629)	(5.0, 0.15327316815638578)	(6.0, 0.12969268074771104)	(7.0, 0.09078487652339774)	(8.0, 0.09851403628513003)	(9.0, 0.08724780341209652)	('>10', 3.4523143593378074)	('>50', 3.4437991833291193)	('>100', 12.21416846686221)	('>500', 5.967173341472969)	('>1k', 8.580415357185434)	('>5k', 1.895347176826145)	('>10k+', 61.397956095752505)
122023-BEL-CBC-T3-524-OFAV_S39_R1_16S	(1.0, 1.6803825206984078)	(2.0, 0.6409963484394667)	(3.0, 0.5022453566191285)	(4.0, 0.4270539508721788)	(5.0, 0.3416847029108629)	(6.0, 0.3551859221748179)	(7.0, 0.2995193565942032)	(8.0, 0.29079549183903225)	(9.0, 0.28788753692064195)	('>10', 6.169641781496268)	('>50', 3.5753305721609014)	('>100', 8.321112998973907)	('>500', 2.5812254122026097)	('>1k', 10.8171768742808)	('>5k', 6.284090578641487)	('>10k+', 57.42567059517528)
122023-BEL-CBC-T3-525-PAST_S29_R1_16S	(1.0, 0.9706536391301492)	(2.0, 0.39845746294564527)	(3.0, 0.2950899656901227)	(4.0, 0.24645563642163928)	(5.0, 0.1954755999537114)	(6.0, 0.14543384636556128)	(7.0, 0.14230623676630189)	(8.0, 0.12260229629096778)	(9.0, 0.11259394557333775)	('>10', 2.058749018712488)	('>50', 1.0393046698338926)	('>100', 3.648669358495995)	('>500', 1.8890761979526667)	('>1k', 10.720351042901422)	('>5k', 10.162072729433621)	('>10k+', 67.85270835353248)
122023-BEL-CBC-T3-526-SSID_S11_R1_16S	(1.0, 1.797235283160515)	(2.0, 0.6265487325088479)	(3.0, 0.3623822398834958)	(4.0, 0.2731978257065607)	(5.0, 0.23425020179384856)	(6.0, 0.16256399546175512)	(7.0, 0.19756041115143852)	(8.0, 0.13546999621812927)	(9.0, 0.15748387060357527)	('>10', 6.921952348428831)	('>50', 8.037321983958094)	('>100', 27.18036136621491)	('>500', 12.703134437037496)	('>1k', 16.787554823014094)	('>5k', 11.251912102550786)	('>10k+', 13.171070382307617)
122023-BEL-CBC-T3-531-PSTR_S28_R1_16S	(1.0, 1.2472263359097864)	(2.0, 0.5815469542585276)	(3.0, 0.4014740394881206)	(4.0, 0.3483377695558693)	(5.0, 0.305041549611072)	(6.0, 0.31291358960103516)	(7.0, 0.25141327717944806)	(8.0, 0.212545079729005)	(9.0, 0.18154892226852512)	('>10', 3.4887897230517932)	('>50', 1.0100811312121465)	('>100', 3.623598407879912)	('>500', 3.848935552592607)	('>1k', 10.069815154660985)	('>5k', 12.527367639027606)	('>10k+', 61.589364873973565)
122023-BEL-CBC-T3-532-MCAV_S52_R1_16S	(1.0, 0.7633118216538846)	(2.0, 0.31661428961704147)	(3.0, 0.24098870501137098)	(4.0, 0.2048042147694234)	(5.0, 0.18544551248998142)	(6.0, 0.16500127550328103)	(7.0, 0.13551091595609374)	(8.0, 0.12881678526133344)	(9.0, 0.14654718547988776)	('>10', 4.079620352328382)	('>50', 1.921577354298627)	('>100', 4.679921045442292)	('>500', 1.2764078932847014)	('>1k', 4.110377169034037)	('>5k', 8.867371178691677)	('>10k+', 72.77768430117798)
122023-BEL-CBC-T4-539-MCAV_S44_R1_16S	(1.0, 1.6796294480193725)	(2.0, 1.0267126336197467)	(3.0, 0.763810831403375)	(4.0, 0.5778558981283806)	(5.0, 0.43942697214070714)	(6.0, 0.4390497816066808)	(7.0, 0.35644505465490833)	(8.0, 0.38020805829856896)	(9.0, 0.336076765817485)	('>10', 4.8091793088360655)	('>50', 2.646368786728928)	('>100', 6.3907392180085845)	('>500', 4.147209921619807)	('>1k', 6.495975377001939)	('>5k', 6.64383406634027)	('>10k+', 62.86747787777518)
Negative_S96_R1_16S	(1.0, 15.947649054774601)	(2.0, 5.428986912263694)	(3.0, 2.9083858458555505)	(4.0, 1.3572467280659235)	(5.0, 1.9389238972370333)	(6.0, 1.4541929229277752)	(7.0, 1.3572467280659235)	(8.0, 0.7755695588948134)	(9.0, 2.617547261269995)	('>10', 22.92777508482792)	('>50', 4.604944255937955)	('>100', 0.0)	('>500', 38.681531749878815)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
Undetermined_S0_R1_16S	(1.0, 5.22578814005924)	(2.0, 1.0596019302341542)	(3.0, 0.6131953212842467)	(4.0, 0.44285848225172203)	(5.0, 0.35795334348913066)	(6.0, 0.2991497957072663)	(7.0, 0.25475833553477484)	(8.0, 0.2261746502132706)	(9.0, 0.21514102410229227)	('>10', 6.08759489028058)	('>50', 8.024183683007804)	('>100', 19.792884508636263)	('>500', 2.072370254414745)	('>1k', 22.20180552107275)	('>5k', 6.621920054687518)	('>10k+', 26.50462006502424)
