Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
122022-BEL-CBC-T3-141-PSTR_S80_R1_16S	122022-BEL-CBC-T3-141-PSTR_S80_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	643264.0	149.3 Mbp	0.0	107-251	55.0	1.6750509899512485	232.11944240622825	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122022-BEL-CBC-T3-142-MCAV_S24_R1_16S	122022-BEL-CBC-T3-142-MCAV_S24_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39029.0	9 Mbp	0.0	201-251	75.0	3.763867893105127	232.7000051243947	232	pass	fail	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T1-507-PAST_S51_R1_16S	122023-BEL-CBC-T1-507-PAST_S51_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	536363.0	124.5 Mbp	0.0	205-251	50.0	2.205222955349269	232.1924126011675	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T1-508-SSID_S75_R1_16S	122023-BEL-CBC-T1-508-SSID_S75_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	424481.0	98.2 Mbp	0.0	199-251	54.0	4.609393588876769	230.93563787307323	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	warn
122023-BEL-CBC-T2-513-SSID_S45_R1_16S	122023-BEL-CBC-T2-513-SSID_S45_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	131368.0	30.6 Mbp	0.0	213-251	50.0	8.63452286706047	233.43377382619815	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T2-515-PAST_S73_R1_16S	122023-BEL-CBC-T2-515-PAST_S73_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	358831.0	83 Mbp	0.0	196-251	46.0	2.6614199999442634	231.0457833910671	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T2-518-MCAV_S27_R1_16S	122023-BEL-CBC-T2-518-MCAV_S27_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	196344.0	45.4 Mbp	0.0	216-251	41.0	2.3092124027217538	231.59619341563786	231	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T2-522-MCAV_S88_R1_16S	122023-BEL-CBC-T2-522-MCAV_S88_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	763343.0	175.1 Mbp	0.0	200-251	43.0	2.1467413731441827	228.91998944118174	228	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-524-OFAV_S39_R1_16S	122023-BEL-CBC-T3-524-OFAV_S39_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	481438.0	111.9 Mbp	0.0	208-251	47.0	2.907954918390322	232.52152094350674	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-525-PAST_S29_R1_16S	122023-BEL-CBC-T3-525-PAST_S29_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	639466.0	147.8 Mbp	0.0	105-251	48.0	1.5864799692243217	232.22120175271243	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-526-SSID_S11_R1_16S	122023-BEL-CBC-T3-526-SSID_S11_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	177161.0	41.1 Mbp	0.0	221-251	55.0	2.982597750069146	232.55530844824764	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	warn
122023-BEL-CBC-T3-531-PSTR_S28_R1_16S	122023-BEL-CBC-T3-531-PSTR_S28_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	203251.0	47 Mbp	0.0	196-251	47.0	2.173175039729202	230.83739563396983	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T3-532-MCAV_S52_R1_16S	122023-BEL-CBC-T3-532-MCAV_S52_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	552723.0	128.3 Mbp	0.0	202-251	44.0	1.414089878655312	232.69512124518067	232	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
122023-BEL-CBC-T4-539-MCAV_S44_R1_16S	122023-BEL-CBC-T4-539-MCAV_S44_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	265118.0	61.4 Mbp	0.0	204-251	39.0	3.209514254030281	231.87887657571346	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
Negative_S96_R1_16S	Negative_S96_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2063.0	475.4 kbp	0.0	228-251	45.0	22.15220552593311	230.47212796897722	229	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
Undetermined_S0_R1_16S	Undetermined_S0_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3261512.0	783.3 Mbp	0.0	110-251	47.0	6.7823943721763245	239.88832848077823	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	warn
