Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
122022_BEL_CBC_T2_119_OANN_S5_R1_16S	122022_BEL_CBC_T2_119_OANN_S5_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	576057.0	132.2 Mbp	0.0	192-251	35.0	2.747123982522563	229.16485781788955	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T2_89_PAST_S17_R1_16S	122022_BEL_CBC_T2_89_PAST_S17_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	657795.0	150.9 Mbp	0.0	107-251	43.0	2.457148503713163	227.50234951618665	227	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T3_121_OFAV_S73_R1_16S	122022_BEL_CBC_T3_121_OFAV_S73_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	675419.0	155.5 Mbp	0.0	200-251	34.0	1.8977849305394132	230.78918345501089	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_12_PSTR_S86_R1_16S	122022_BEL_CBC_T4_12_PSTR_S86_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	607456.0	139.8 Mbp	0.0	198-251	44.0	2.9414476110203864	230.7309270136438	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_13_PSTR_S49_R1_16S	122022_BEL_CBC_T4_13_PSTR_S49_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2600297.0	603.8 Mbp	0.0	197-251	43.0	1.5543993628420139	232.71285722361714	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_14_MCAV_S38_R1_16S	122022_BEL_CBC_T4_14_MCAV_S38_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	912677.0	212 Mbp	0.0	130-251	41.0	2.0794870474439477	232.30971417051157	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_15_MCAV_S2_R1_16S	122022_BEL_CBC_T4_15_MCAV_S2_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	355503.0	81.7 Mbp	0.0	191-251	42.0	5.016554009389513	229.49182847964715	228	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_35_PSTR_S87_R1_16S	122022_BEL_CBC_T4_35_PSTR_S87_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	791640.0	182.2 Mbp	0.0	111-251	44.0	2.679753423273205	232.11570916072964	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_3_MCAV_S84_R1_16S	122022_BEL_CBC_T4_3_MCAV_S84_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	428344.0	98.9 Mbp	0.0	183-251	42.0	4.657705022131744	231.46246941710402	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122022_BEL_CBC_T4_4_PSTR_S41_R1_16S	122022_BEL_CBC_T4_4_PSTR_S41_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	616408.0	143.2 Mbp	0.0	207-251	35.0	1.7936172145721665	232.4246667791463	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122023_BEL_CBC_T2_517_SSID_S59_R1_16S	122023_BEL_CBC_T2_517_SSID_S59_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2497070.0	580.1 Mbp	0.0	194-251	43.0	1.4795740607992567	232.81883927963574	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122023_BEL_CBC_T2_519_PAST_S90_R1_16S	122023_BEL_CBC_T2_519_PAST_S90_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	702844.0	161.8 Mbp	0.0	196-251	39.0	1.749463607856082	230.73719630529678	230	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
122023_BEL_CBC_T4_538_OFAV_S45_R1_16S	122023_BEL_CBC_T4_538_OFAV_S45_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	390023.0	90.6 Mbp	0.0	200-251	36.0	2.0434692313017435	232.9541116805932	232	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	fail
Negative_S96_R1_16S	Negative_S96_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	25753.0	5.9 Mbp	0.0	217-251	39.0	8.89605094552091	230.94804488797422	230	pass	pass	fail	pass	fail	fail	pass	warn	fail	fail	fail
Undetermined_S0_R1_16S	Undetermined_S0_R1_16S.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6297014.0	1.4 Gbp	0.0	18-251	42.0	8.562160510927649	235.01166378223076	232	pass	pass	pass	pass	fail	fail	pass	warn	fail	fail	fail
