Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
062024_BEL_CBC_T4_1458_MCAV_S58_R1_16S	(1.0, 0.7268528162382681)	(2.0, 0.1772494726469038)	(3.0, 0.10856615711718885)	(4.0, 0.0718301606635465)	(5.0, 0.05524081403410838)	(6.0, 0.04473992864186611)	(7.0, 0.04668960443130522)	(8.0, 0.04378219316635215)	(9.0, 0.03417063357280141)	('>10', 0.8002221946303192)	('>50', 0.47890194259538793)	('>100', 1.3797205669930834)	('>500', 0.6650104683907958)	('>1k', 1.957679721627343)	('>5k', 0.823173641204243)	('>10k+', 92.58616968404648)
082024_BEL_CBC_T2_1517_MCAV_S28_R1_16S	(1.0, 1.3597142303930574)	(2.0, 0.46569126357231866)	(3.0, 0.26437163950134296)	(4.0, 0.17624775966756195)	(5.0, 0.1315652290476167)	(6.0, 0.10649336464420293)	(7.0, 0.07993208255345768)	(8.0, 0.07149204899191247)	(9.0, 0.08377974491239741)	('>10', 0.9307619364415826)	('>50', 0.45613416674527485)	('>100', 1.211765406784794)	('>500', 0.8449963012794098)	('>1k', 2.325973955049374)	('>5k', 0.0)	('>10k+', 91.4910808704157)
082024_BEL_CBC_T3_1559_PSTR_S74_R1_16S	(1.0, 1.4811872987223311)	(2.0, 0.4620500806655993)	(3.0, 0.2651765680341701)	(4.0, 0.1780206330858764)	(5.0, 0.13289734761619246)	(6.0, 0.08808312574561594)	(7.0, 0.08437436255632684)	(8.0, 0.07788402697507094)	(9.0, 0.07927481317105434)	('>10', 2.298505986561915)	('>50', 1.3623523448655264)	('>100', 3.8733395558137955)	('>500', 1.1294729229380822)	('>1k', 3.7770662446918326)	('>5k', 0.8857762750418781)	('>10k+', 83.82453841351474)
082024_BEL_CBC_T3_1564_PAST_S48_R1_16S	(1.0, 2.5540329725208375)	(2.0, 0.9477705745839782)	(3.0, 0.5723730288923143)	(4.0, 0.43353159724852774)	(5.0, 0.34555746071699694)	(6.0, 0.294999389283235)	(7.0, 0.23269081806670264)	(8.0, 0.230062416799504)	(9.0, 0.18924489123830168)	('>10', 4.005374307532225)	('>50', 2.5006918879806306)	('>100', 6.311719113579403)	('>500', 2.6052094913115877)	('>1k', 13.251780741858527)	('>5k', 4.85558481155136)	('>10k+', 60.669376496835866)
082024_BEL_CBC_T4_1608_MCAV_S11_R1_16S	(1.0, 1.7457691851469492)	(2.0, 0.5745800468997053)	(3.0, 0.2893756134567481)	(4.0, 0.16997558556198178)	(5.0, 0.12513540041372892)	(6.0, 0.10401880159391216)	(7.0, 0.09671923656977797)	(8.0, 0.0740384452447896)	(9.0, 0.05748407456505672)	('>10', 0.9200058917917695)	('>50', 0.4878977122381118)	('>100', 1.4527437891781343)	('>500', 0.5057555766721544)	('>1k', 1.2250234303002336)	('>5k', 0.982182543872341)	('>10k+', 91.1892946664946)
092023_BEL_CBC_T1_188_SSID_S3_R1_16S	(1.0, 5.397123473264426)	(2.0, 1.4818934965593433)	(3.0, 0.7577864471042097)	(4.0, 0.4562027499738474)	(5.0, 0.3380697112501945)	(6.0, 0.3015836971303622)	(7.0, 0.25004401284920047)	(8.0, 0.22248814204541106)	(9.0, 0.23881754696617516)	('>10', 3.4159073918623433)	('>50', 1.491844227682934)	('>100', 7.040524990368202)	('>500', 2.8308554311855914)	('>1k', 5.329764677966275)	('>5k', 10.242364089597404)	('>10k+', 60.204729914194075)
092023_BEL_CBC_T1_194_SSID_S39_R1_16S	(1.0, 1.9848081575134389)	(2.0, 0.5448656966691269)	(3.0, 0.31926704482492585)	(4.0, 0.22748038295318881)	(5.0, 0.17980986152549852)	(6.0, 0.1681013124029079)	(7.0, 0.12733047170817277)	(8.0, 0.10203164235400379)	(9.0, 0.07903270657748655)	('>10', 2.6823031552449073)	('>50', 1.564554876506169)	('>100', 5.213858740536461)	('>500', 2.1391101084504363)	('>1k', 10.126013259931883)	('>5k', 2.900165801418825)	('>10k+', 71.64126678138257)
092023_BEL_CBC_T2_173_SSID_S14_R1_16S	(1.0, 3.6144814573878437)	(2.0, 1.2464905153326007)	(3.0, 0.6604182990264243)	(4.0, 0.3962850831235245)	(5.0, 0.30480188729918245)	(6.0, 0.22508447062093473)	(7.0, 0.19873935644598445)	(8.0, 0.13368653406576728)	(9.0, 0.12047134734370483)	('>10', 2.637921788262015)	('>50', 1.346584897343577)	('>100', 5.748179927751295)	('>500', 1.3729300115185272)	('>1k', 6.663864478686461)	('>5k', 2.6746685332762663)	('>10k+', 72.6553914125159)
092023_BEL_CBC_T2_192_OFAV_S64_R1_16S	(1.0, 2.102683318015534)	(2.0, 0.7491905594300577)	(3.0, 0.4775549188156638)	(4.0, 0.30803794008638036)	(5.0, 0.24027920443555414)	(6.0, 0.24436395091095853)	(7.0, 0.20519844058796322)	(8.0, 0.1691565599226301)	(9.0, 0.13948207817483918)	('>10', 2.3271040949583415)	('>50', 1.6457924107813278)	('>100', 1.907576604013864)	('>500', 0.7030569521784313)	('>1k', 3.3366371723943224)	('>5k', 0.759282286016351)	('>10k+', 84.68460350927778)
092023_BEL_CBC_T2_196_SSID_S63_R1_16S	(1.0, 2.770814627314822)	(2.0, 0.9718957713417157)	(3.0, 0.5486162398374607)	(4.0, 0.3269786498570426)	(5.0, 0.2451573757128717)	(6.0, 0.1700779294008047)	(7.0, 0.1485500473460182)	(8.0, 0.1317720894456685)	(9.0, 0.11307883954756205)	('>10', 2.3394908694199885)	('>50', 1.5827973069462278)	('>100', 2.8164751885413444)	('>500', 3.4046230552125056)	('>1k', 4.64067589888484)	('>5k', 3.1396232544028733)	('>10k+', 76.64937285678826)
092023_BEL_CBC_T3_172_PSTR_S57_R1_16S	(1.0, 2.975364572014466)	(2.0, 1.139827368116039)	(3.0, 0.7610458215617112)	(4.0, 0.5382905097042746)	(5.0, 0.46738215840006236)	(6.0, 0.46389942994700684)	(7.0, 0.37153747137197213)	(8.0, 0.39340900605716134)	(9.0, 0.3184606897474047)	('>10', 6.143950918604457)	('>50', 3.0496163426336116)	('>100', 5.93373342917802)	('>500', 3.019664877937333)	('>1k', 20.23311991173373)	('>5k', 17.08835542776264)	('>10k+', 37.10234206523011)
092023_BEL_CBC_T3_183_SSID_S79_R1_16S	(1.0, 3.2013522681843742)	(2.0, 1.062638614953578)	(3.0, 0.6708258755654495)	(4.0, 0.4591607377757577)	(5.0, 0.362451666199433)	(6.0, 0.34237997209868637)	(7.0, 0.310033027060293)	(8.0, 0.25346734368546164)	(9.0, 0.2373768120509788)	('>10', 4.453925509132621)	('>50', 2.171226480038617)	('>100', 6.712239918120759)	('>500', 3.2852884435147693)	('>1k', 15.682296599921372)	('>5k', 6.784730251360645)	('>10k+', 54.01060648033721)
092023_BEL_CBC_T3_196_SSID_S25_R1_16S	(1.0, 4.558179720270566)	(2.0, 1.3330066893447359)	(3.0, 0.6721136421864451)	(4.0, 0.41890221438442876)	(5.0, 0.3132416112026421)	(6.0, 0.29510164924045923)	(7.0, 0.2277780790715332)	(8.0, 0.18850599647299296)	(9.0, 0.15484421138852994)	('>10', 4.676931017651866)	('>50', 3.033113846027255)	('>100', 7.692652941385482)	('>500', 6.748439869766294)	('>1k', 6.830163203554685)	('>5k', 2.203724863529513)	('>10k+', 60.65330044452257)
092023_BEL_CBC_T4_84_OANN_S12_R1_16S	(1.0, 3.0425211952139137)	(2.0, 0.657106117734237)	(3.0, 0.25826558856221254)	(4.0, 0.1307673866137785)	(5.0, 0.11169714273260248)	(6.0, 0.09480635529498943)	(7.0, 0.07628097552470414)	(8.0, 0.09153717062964498)	(9.0, 0.10297931695835058)	('>10', 2.1287840812501364)	('>50', 0.8728723056469717)	('>100', 2.2323082623193775)	('>500', 1.0156267027003465)	('>1k', 4.0853911034587975)	('>5k', 0.0)	('>10k+', 85.09905629535994)
092023_BEL_CBC_T4_88_OFAV_S71_R1_16S	(1.0, 1.5219942988094572)	(2.0, 0.4971773517410989)	(3.0, 0.2959588619976525)	(4.0, 0.18948074450841204)	(5.0, 0.1334469845173551)	(6.0, 0.10480129674137835)	(7.0, 0.08509865295399921)	(8.0, 0.093901961880275)	(9.0, 0.0565927002403443)	('>10', 1.3871499636688838)	('>50', 1.027751383377117)	('>100', 2.5435973394444136)	('>500', 1.2225420602537589)	('>1k', 1.998490861326924)	('>5k', 2.9288469062657203)	('>10k+', 85.91316863227321)
092023_BEL_CBC_T4_91_MCAV_S78_R1_16S	(1.0, 1.5363119540067809)	(2.0, 0.46733036612733836)	(3.0, 0.30599884083024387)	(4.0, 0.2263402556949021)	(5.0, 0.1767138727715053)	(6.0, 0.14448419234893026)	(7.0, 0.11985412407145099)	(8.0, 0.11793133063714965)	(9.0, 0.10547895411024565)	('>10', 1.809165498493354)	('>50', 1.0344628676541279)	('>100', 3.2126215823491227)	('>500', 1.5440031277439865)	('>1k', 5.415501926913706)	('>5k', 2.9144054768481937)	('>10k+', 80.86939562939897)
102019_BEL_CBC_T1_25_PSTR_S65_R1_16S	(1.0, 1.2419218704064117)	(2.0, 0.39830855847074803)	(3.0, 0.23961737088954524)	(4.0, 0.17281112060635628)	(5.0, 0.14067246707895464)	(6.0, 0.10748008720639234)	(7.0, 0.07302323571963713)	(8.0, 0.07333935362318536)	(9.0, 0.05310780779609974)	('>10', 0.9611037994210827)	('>50', 0.6473040938322236)	('>100', 2.669194204926592)	('>500', 0.8199044691695477)	('>1k', 2.7442195207020346)	('>5k', 2.2330568706645746)	('>10k+', 87.42493516948662)
102019_BEL_CBC_T1_27_PSTR_S88_R1_16S	(1.0, 1.2327567257928076)	(2.0, 0.38932665472154315)	(3.0, 0.2447862200345032)	(4.0, 0.1758464274533574)	(5.0, 0.11573226049250321)	(6.0, 0.09291885087023999)	(7.0, 0.0792641093445058)	(8.0, 0.06794066515243354)	(9.0, 0.05245419000739354)	('>10', 0.9982948225216645)	('>50', 0.7819837342054606)	('>100', 1.576123518793587)	('>500', 1.0107839153805678)	('>1k', 2.536618020262304)	('>5k', 0.9450080263236774)	('>10k+', 89.70016185864345)
102019_BEL_CBC_T1_28_PSTR_S19_R1_16S	(1.0, 2.3738302684478714)	(2.0, 0.7537736682243887)	(3.0, 0.38303068469374824)	(4.0, 0.2081229384501369)	(5.0, 0.16415600772589212)	(6.0, 0.0910057867392665)	(7.0, 0.10214151591833287)	(8.0, 0.07679813226942321)	(9.0, 0.06393444511429482)	('>10', 1.9598883355156804)	('>50', 0.5216513134400571)	('>100', 5.267007906367717)	('>500', 0.8998821148669665)	('>1k', 4.721741167254812)	('>5k', 0.0)	('>10k+', 82.41303571497141)
102019_BEL_CBC_T1_31_PSTR_S22_R1_16S	(1.0, 2.1029175658323194)	(2.0, 0.7198905766323519)	(3.0, 0.3229462610055365)	(4.0, 0.1942030392775647)	(5.0, 0.10379817616559492)	(6.0, 0.09140936159099165)	(7.0, 0.06914297863933984)	(8.0, 0.05491258351986312)	(9.0, 0.07533738592664148)	('>10', 1.327444740027423)	('>50', 0.45369847969155197)	('>100', 3.350504676777502)	('>500', 0.5203302121333371)	('>1k', 2.867006075541634)	('>5k', 2.6671108782162785)	('>10k+', 85.07934700902207)
102019_BEL_CBC_T2_33_PSTR_S72_R1_16S	(1.0, 0.817428548193261)	(2.0, 0.2641390091172776)	(3.0, 0.15147873388211694)	(4.0, 0.10496164237501016)	(5.0, 0.09921477559208089)	(6.0, 0.0852271187053285)	(7.0, 0.07008285969874128)	(8.0, 0.06419141765083267)	(9.0, 0.06083004274006271)	('>10', 0.818115280701913)	('>50', 0.2858614426804254)	('>100', 1.2750454056691576)	('>500', 1.0148460725225672)	('>1k', 2.032439075079742)	('>5k', 0.3571370483152464)	('>10k+', 92.49900152707625)
102019_BEL_CBC_T3_36_PSTR_S83_R1_16S	(1.0, 0.8518339615879228)	(2.0, 0.26926017206689923)	(3.0, 0.1712742818053527)	(4.0, 0.12911622585460525)	(5.0, 0.12004133097692392)	(6.0, 0.09097869295093182)	(7.0, 0.08684329781679855)	(8.0, 0.07949148424500607)	(9.0, 0.058929380661399015)	('>10', 0.7537906352828466)	('>50', 0.24490728961033664)	('>100', 1.5013781778644935)	('>500', 0.5076197527148582)	('>1k', 0.807895388287757)	('>5k', 0.774467610953513)	('>10k+', 93.55217231732036)
112023_BEL_CBC_T2_308_PAST_S62_R1_16S	(1.0, 2.0093511676003257)	(2.0, 0.5898329130652363)	(3.0, 0.32795487340941887)	(4.0, 0.23321235442447563)	(5.0, 0.12794288888564984)	(6.0, 0.10688899577788466)	(7.0, 0.0997630627260257)	(8.0, 0.07255495470983687)	(9.0, 0.06704855189703675)	('>10', 1.4519088593162668)	('>50', 0.7033619828232622)	('>100', 1.5842244798473755)	('>500', 0.33265151110268953)	('>1k', 3.858854700605542)	('>5k', 0.0)	('>10k+', 88.43444870380898)
112023_BEL_CBC_T3_347_MCAV_S81_R1_16S	(1.0, 1.6834035941552135)	(2.0, 0.5110570350313983)	(3.0, 0.28961168043321794)	(4.0, 0.17517603287216338)	(5.0, 0.1428065485370897)	(6.0, 0.10282071494670458)	(7.0, 0.06531019486429569)	(8.0, 0.09139619106373742)	(9.0, 0.11310278644137506)	('>10', 2.6840014775717553)	('>50', 1.9037064963650974)	('>100', 3.0937610675075113)	('>500', 1.380082485062435)	('>1k', 4.863991043173275)	('>5k', 1.2932561035518846)	('>10k+', 81.60651654842285)
112023_BEL_CBC_T4_396_MCAV_S1_R1_16S	(1.0, 2.9984854415193234)	(2.0, 0.7113319605874445)	(3.0, 0.3982097578408182)	(4.0, 0.27228017630141416)	(5.0, 0.17017511018838385)	(6.0, 0.17868386569780303)	(7.0, 0.18463999455439647)	(8.0, 0.14975409696577777)	(9.0, 0.1148681993771591)	('>10', 1.7545053860422373)	('>50', 0.9436209859945884)	('>100', 3.122713271956844)	('>500', 1.1086908428773208)	('>1k', 10.291339788642514)	('>5k', 6.5006892091962625)	('>10k+', 71.10001191225771)
122022_BEL_CBC_T1_120_OANN_S35_R1_16S	(1.0, 1.4036624781213678)	(2.0, 0.4045464434605185)	(3.0, 0.21520929986417117)	(4.0, 0.14425687131150272)	(5.0, 0.10731064815631486)	(6.0, 0.09819659310742236)	(7.0, 0.08094848892887313)	(8.0, 0.07056042618497416)	(9.0, 0.07849847413078374)	('>10', 1.9569738201218736)	('>50', 0.9765758985184271)	('>100', 2.7815508005668352)	('>500', 1.9430577360687258)	('>1k', 3.225395481388708)	('>5k', 3.528217310432555)	('>10k+', 82.98503922963695)
122022_BEL_CBC_T1_136_OANN_S66_R1_16S	(1.0, 1.7859866211734732)	(2.0, 0.6509992254993137)	(3.0, 0.3803725378204534)	(4.0, 0.24760099160010646)	(5.0, 0.19885828431651065)	(6.0, 0.1462281218507875)	(7.0, 0.1245480833350777)	(8.0, 0.12200628571599449)	(9.0, 0.1305287836152735)	('>10', 2.564225245133953)	('>50', 1.6928372143094235)	('>100', 3.9367959594388906)	('>500', 1.6373662192106075)	('>1k', 3.9852396317084766)	('>5k', 0.7933398921679738)	('>10k+', 81.60306690310368)
122022_BEL_CBC_T1_139_PAST_S18_R1_16S	(1.0, 2.724482067394801)	(2.0, 0.7450842903366528)	(3.0, 0.34524379832409563)	(4.0, 0.22695096199909542)	(5.0, 0.14719696827771517)	(6.0, 0.14612644487205909)	(7.0, 0.09741762991470605)	(8.0, 0.11775757462217215)	(9.0, 0.0891210735208712)	('>10', 2.289581933847006)	('>50', 0.6259885614574106)	('>100', 4.932704222411942)	('>500', 0.5978873220589377)	('>1k', 1.8771627918179896)	('>5k', 2.620908927897572)	('>10k+', 82.41638543124698)
122022_BEL_CBC_T2_101_OFAV_S50_R1_16S	(1.0, 1.2260728714307398)	(2.0, 0.3235880162633658)	(3.0, 0.19514931690818893)	(4.0, 0.13452846527287918)	(5.0, 0.11533647571405965)	(6.0, 0.0891320284318253)	(7.0, 0.08073553299984175)	(8.0, 0.0690173470672933)	(9.0, 0.06892507788672204)	('>10', 1.600962552091719)	('>50', 1.1117513567029638)	('>100', 2.7550193280866)	('>500', 1.5279776302598624)	('>1k', 3.252903826449053)	('>5k', 2.8035529170670768)	('>10k+', 84.6453472573678)
122022_BEL_CBC_T2_102_OFAV_S27_R1_16S	(1.0, 1.716422902666707)	(2.0, 0.6397664730744671)	(3.0, 0.3575881047222307)	(4.0, 0.20433605984127465)	(5.0, 0.16054976130385867)	(6.0, 0.10654665977437892)	(7.0, 0.0979110286739441)	(8.0, 0.07492322194180072)	(9.0, 0.0733420500501718)	('>10', 1.0227749566698088)	('>50', 0.7284337276127345)	('>100', 2.0611183750418096)	('>500', 0.801046006020616)	('>1k', 1.4575972268677593)	('>5k', 2.213762276887524)	('>10k+', 88.28388116885091)
122022_BEL_CBC_T2_116_PSTR_S32_R1_16S	(1.0, 1.6816359979842033)	(2.0, 0.4915466843755348)	(3.0, 0.28659165516689195)	(4.0, 0.20346359084979018)	(5.0, 0.15110625477849)	(6.0, 0.11962905573112664)	(7.0, 0.10165329866916602)	(8.0, 0.10424369160822583)	(9.0, 0.09254767500459206)	('>10', 1.7179014991310408)	('>50', 0.8578125466074487)	('>100', 2.4392866842813388)	('>500', 1.1510764260113129)	('>1k', 6.1866433060321615)	('>5k', 2.489053627413579)	('>10k+', 81.9258080063551)
122022_BEL_CBC_T2_117_PSTR_S56_R1_16S	(1.0, 1.405583279408275)	(2.0, 0.41487998865165754)	(3.0, 0.23222071125035793)	(4.0, 0.1541132925341742)	(5.0, 0.1107689290089377)	(6.0, 0.08721411327502131)	(7.0, 0.07845767619921595)	(8.0, 0.059543772115476394)	(9.0, 0.06225826760897604)	('>10', 1.0576024700157705)	('>50', 0.7303744164929243)	('>100', 1.359611984760297)	('>500', 0.9255553989126256)	('>1k', 2.247689832988476)	('>5k', 0.6998144510983637)	('>10k+', 90.37431141567946)
122022_BEL_CBC_T2_119_OANN_S5_R1_16S	(1.0, 2.0353888590885973)	(2.0, 0.7360382739902475)	(3.0, 0.3728797671063801)	(4.0, 0.22150585792725372)	(5.0, 0.13453529772227402)	(6.0, 0.09999010514584493)	(7.0, 0.06683366402977482)	(8.0, 0.06666007009722996)	(9.0, 0.04530801639421099)	('>10', 1.3630595583423168)	('>50', 0.6131337697484798)	('>100', 3.9029123854063057)	('>500', 0.7915883324046058)	('>1k', 2.39802658417483)	('>5k', 0.0)	('>10k+', 87.15213945842166)
122022_BEL_CBC_T2_89_PAST_S17_R1_16S	(1.0, 1.8923828852454032)	(2.0, 0.5798159000904537)	(3.0, 0.2763778988894716)	(4.0, 0.1477664013864502)	(5.0, 0.11629763072081728)	(6.0, 0.08118030693453128)	(7.0, 0.07449129288000061)	(8.0, 0.08391672177502109)	(9.0, 0.061569333911020915)	('>10', 1.1482300716788665)	('>50', 0.7465851823136387)	('>100', 1.843735510303362)	('>500', 0.28428309731755336)	('>1k', 1.3432756405871131)	('>5k', 2.3496682097005905)	('>10k+', 88.9704239162657)
122022_BEL_CBC_T3_121_OFAV_S73_R1_16S	(1.0, 1.3264358864645502)	(2.0, 0.42729031904639936)	(3.0, 0.2816029753382715)	(4.0, 0.24399668946239297)	(5.0, 0.16582299283851948)	(6.0, 0.1510173684779374)	(7.0, 0.13887675650226006)	(8.0, 0.11252274514042394)	(9.0, 0.095940445856572)	('>10', 1.4368858441944927)	('>50', 0.8495467258102009)	('>100', 1.6773291838103457)	('>500', 1.5680636760292501)	('>1k', 1.664152178129428)	('>5k', 2.395253909054972)	('>10k+', 87.46526230384399)
122022_BEL_CBC_T4_12_PSTR_S86_R1_16S	(1.0, 2.2161275878417532)	(2.0, 0.5732102407417162)	(3.0, 0.31706000105357424)	(4.0, 0.21729968919559606)	(5.0, 0.1991913817626297)	(6.0, 0.15013433071695728)	(7.0, 0.12330111152083444)	(8.0, 0.14618342727703734)	(9.0, 0.10963757045777801)	('>10', 2.3601709424221675)	('>50', 1.0739872517515672)	('>100', 4.002429805615551)	('>500', 2.803495232576516)	('>1k', 9.869686034873308)	('>5k', 2.9964310172259387)	('>10k+', 72.84165437496708)
122022_BEL_CBC_T4_13_PSTR_S49_R1_16S	(1.0, 1.1446384778354164)	(2.0, 0.3339618512808345)	(3.0, 0.19405475605286626)	(4.0, 0.13213875184257798)	(5.0, 0.09787343522682218)	(6.0, 0.07752960527201316)	(7.0, 0.07268400494251234)	(8.0, 0.06430034722956647)	(9.0, 0.06472337582976098)	('>10', 1.2579716855420746)	('>50', 0.7757190813203262)	('>100', 2.408263363761909)	('>500', 1.0656090438899863)	('>1k', 5.126414405739037)	('>5k', 4.014272215827654)	('>10k+', 83.16984559840664)
122022_BEL_CBC_T4_14_MCAV_S38_R1_16S	(1.0, 1.5557530210578332)	(2.0, 0.4439686767607818)	(3.0, 0.2550738103403504)	(4.0, 0.17487018956322992)	(5.0, 0.13257702341573196)	(6.0, 0.11241655043350496)	(7.0, 0.10200761057855079)	(8.0, 0.08940731496465891)	(9.0, 0.08579157796241167)	('>10', 1.4563750373900075)	('>50', 0.6499561181009272)	('>100', 1.5622175205466995)	('>500', 0.8369883321262616)	('>1k', 4.810573729808026)	('>5k', 3.496198545597183)	('>10k+', 84.23582494135384)
122022_BEL_CBC_T4_15_MCAV_S2_R1_16S	(1.0, 3.8309100063853183)	(2.0, 1.2236183660897377)	(3.0, 0.5502063273727648)	(4.0, 0.3139214015071603)	(5.0, 0.1870588996436036)	(6.0, 0.13333220816701968)	(7.0, 0.1201115039816823)	(8.0, 0.11476696399186505)	(9.0, 0.11898633766803655)	('>10', 3.6646666835441613)	('>50', 1.1907072514155999)	('>100', 6.182788893483318)	('>500', 6.7920664523224845)	('>1k', 2.968188735397451)	('>5k', 5.22977302582538)	('>10k+', 67.37889694320441)
122022_BEL_CBC_T4_35_PSTR_S87_R1_16S	(1.0, 2.0019200646758626)	(2.0, 0.5186701025718762)	(3.0, 0.3296953160527512)	(4.0, 0.23647112323783537)	(5.0, 0.19011166691930675)	(6.0, 0.1675003789601334)	(7.0, 0.11318275984033146)	(8.0, 0.1344045273103936)	(9.0, 0.10914051841746249)	('>10', 2.0101308675660654)	('>50', 1.0071497145166994)	('>100', 3.933858824718307)	('>500', 2.148577636299328)	('>1k', 5.861123743115558)	('>5k', 3.803875498964176)	('>10k+', 77.43418725683392)
122022_BEL_CBC_T4_3_MCAV_S84_R1_16S	(1.0, 3.5943073791158504)	(2.0, 1.1280652933156528)	(3.0, 0.5266794912500233)	(4.0, 0.3380460564406178)	(5.0, 0.20427506863642306)	(6.0, 0.14847879274601722)	(7.0, 0.1356386455745849)	(8.0, 0.097118204060288)	(9.0, 0.10505574958444616)	('>10', 1.9075789552322433)	('>50', 0.8406794538968679)	('>100', 1.6433053807220366)	('>500', 5.138626898007209)	('>1k', 15.047018284369573)	('>5k', 7.324953775470183)	('>10k+', 61.82017257157798)
122022_BEL_CBC_T4_4_PSTR_S41_R1_16S	(1.0, 1.3432661483952189)	(2.0, 0.34847049356919446)	(3.0, 0.2048967566936185)	(4.0, 0.13627337737342798)	(5.0, 0.11356114781118998)	(6.0, 0.08857769529272819)	(7.0, 0.07608596903349729)	(8.0, 0.07916834304551532)	(9.0, 0.07446366692190887)	('>10', 1.7986463511180908)	('>50', 0.8106643651607378)	('>100', 1.436061829178077)	('>500', 0.9381773111315881)	('>1k', 2.677609635176701)	('>5k', 2.697077260515762)	('>10k+', 87.17699964958274)
122023_BEL_CBC_T2_517_SSID_S59_R1_16S	(1.0, 1.093601701193799)	(2.0, 0.27031681130284696)	(3.0, 0.1581052994109096)	(4.0, 0.10780634904107615)	(5.0, 0.09531170531863344)	(6.0, 0.07496786233465622)	(7.0, 0.07204443607908469)	(8.0, 0.06151209217202561)	(9.0, 0.05478420709071031)	('>10', 1.5054043338793066)	('>50', 1.638240017300276)	('>100', 4.365075868918372)	('>500', 1.69590760371155)	('>1k', 3.950349809977293)	('>5k', 1.6409231619458005)	('>10k+', 83.21564874032366)
122023_BEL_CBC_T2_519_PAST_S90_R1_16S	(1.0, 1.2567511425010387)	(2.0, 0.41317845780856066)	(3.0, 0.2744563516228352)	(4.0, 0.19122308791139997)	(5.0, 0.14370187410008478)	(6.0, 0.14000261793513213)	(7.0, 0.10158726545293124)	(8.0, 0.07512335596519285)	(9.0, 0.06530609921974151)	('>10', 0.9081673884958825)	('>50', 0.6863542976819892)	('>100', 1.2635805384978744)	('>500', 0.4746430217800821)	('>1k', 2.340490919748906)	('>5k', 2.231647421049337)	('>10k+', 89.433786160229)
122023_BEL_CBC_T4_538_OFAV_S45_R1_16S	(1.0, 1.4432482186947948)	(2.0, 0.46202403448001783)	(3.0, 0.28382941518833504)	(4.0, 0.1928091420249575)	(5.0, 0.16281091115139362)	(6.0, 0.12614640675037114)	(7.0, 0.11307025483112536)	(8.0, 0.13127430946380084)	(9.0, 0.0899946926206916)	('>10', 2.075262228125008)	('>50', 1.175828092189435)	('>100', 1.534524886993844)	('>500', 0.6299628483448412)	('>1k', 4.803819261940962)	('>5k', 0.0)	('>10k+', 86.77539529720042)
Negative_S96_R1_16S	(1.0, 7.401079485885139)	(2.0, 1.475556245874267)	(3.0, 0.6057546693589096)	(4.0, 0.40383644623927306)	(5.0, 0.19415213761503514)	(6.0, 0.2795790781656506)	(7.0, 0.08154389779831477)	(8.0, 0.09319302605521687)	(9.0, 0.17473692385353162)	('>10', 5.929406282763174)	('>50', 3.0947850735836604)	('>100', 3.121966372849765)	('>500', 0.0)	('>1k', 33.62326719217179)	('>5k', 0.0)	('>10k+', 43.52114316778628)
Undetermined_S0_R1_16S	(1.0, 7.091154825010733)	(2.0, 1.2221603214747574)	(3.0, 0.6477024555462397)	(4.0, 0.4724592926294271)	(5.0, 0.36553942238006676)	(6.0, 0.29317503800056793)	(7.0, 0.2524161765792854)	(8.0, 0.22153559749877927)	(9.0, 0.19646725054146813)	('>10', 4.332348589976465)	('>50', 4.628820643199876)	('>100', 8.318308385872314)	('>500', 1.42099268969767)	('>1k', 11.03426022371596)	('>5k', 3.1400965060268127)	('>10k+', 56.36256258184957)
