Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
112023-BEL-CBC-T4-398-PSTR_S59_R2_16S	2.017722315500058	86.40362114092957
122022-BEL-CBC-T1-150-PAST_S31_R2_16S	0.23499844707701867	0.0
122022-BEL-CBC-T1-156-SSID_S22_R2_16S	0.27765605333084703	0.0
122022-BEL-CBC-T1-158-PAST_S60_R2_16S	0.8968527900225127	49.636872104039774
122022-BEL-CBC-T2-87-OFAV_S88_R2_16S	0.20832645707174158	0.8875716668252251
122022-BEL-CBC-T2-92-MCAV_S28_R2_16S	0.7048189949889945	90.98190730420397
122022-BEL-CBC-T3-116-PAST_S50_R2_16S	1.6272275961529574	75.62841092234731
122022-BEL-CBC-T3-151-PSTR_S43_R2_16S	0.23170382491307018	0.10783391286561672
122022-BEL-CBC-T4-1-OFAV_S92_R2_16S	0.2126220283555489	6.2331759157461315
122022-BEL-CBC-T4-11-MCAV_S9_R2_16S	17.804435509632135	67.48904326048716
122023-BEL-CBC-T1-506-PAST_S52_R2_16S	1.6032093221323218	69.32900391003058
122023-BEL-CBC-T1-510-PSTR_S65_R2_16S	2.0211845739771883	86.61027522581766
122023-BEL-CBC-T2-512-OFAV_S45_R2_16S	1.8322441139875092	76.53975549945032
122023-BEL-CBC-T3-523-MCAV_S49_R2_16S	2.17019498248269	90.74058732236452
122023-BEL-CBC-T3-528-PAST_S82_R2_16S	1.545842415765863	68.36393462136482
122023-BEL-CBC-T3-529-MCAV_S71_R2_16S	1.9530659409490485	85.81286852847788
122023-BEL-CBC-T3-533-OFAV_S61_R2_16S	1.6933934282471887	73.9111020839782
122023-BEL-CBC-T4-535-MCAV_S72_R2_16S	1.85612693292052	81.88735858026813
122023-BEL-CBC-T4-537-PSTR_S46_R2_16S	2.0298853429363795	86.8915656001214
122023-BEL-CBC-T4-540-MCAV_S8_R2_16S	4.558019321682432	83.47728523250028
Negative_S96_R2_16S	0.14643152734449608	0.0
Undetermined_S0_R2_16S	0.4214910032391311	1.346078125464325
